id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/148443/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-85.8	0,11.09834,0	1.4	1	24
2	Images/148443/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	1	25
3	Images/148443/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-54.599999999999994	0,11.09834,0	1.4	1	26
4	Images/148443/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	1	27
5	Images/148443/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	-23.4	0,11.09834,0	1.4	1	28
6	Images/148443/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	-7.799999999999997	0,11.09834,0	1.4	1	29
7	Images/148443/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	1	30
8	Images/148443/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	23.400000000000006	0,11.09834,0	1.4	1	31
9	Images/148443/sec6/sec6_02.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	1	32
10	Images/148443/sec6/sec6_03.jpg,Wooden_thin2	4	7.699999999999999	54.60000000000001	0,11.09834,0	1.4	1	33
11	Images/148443/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	70.2	0,11.09834,0	1.4	1	34
12	Images/148443/sec7/sec7_02.jpg,Wooden_thin2	4	7.699999999999999	85.8	0,11.09834,0	1.4	1	35
13	Images/148443/sec8/sec8_01.jpg,Wooden_thin2	4	7.699999999999999	54.59999999999999	0,11.09834,0	1.4	2	36
14	Images/148443/sec8/sec8_02.jpg,Wooden_thin2	4	7.699999999999999	38.999999999999986	0,11.09834,0	1.4	2	37
15	Images/148443/sec9/sec9_01.jpg,Wooden_thin2	4	7.699999999999999	23.399999999999988	0,11.09834,0	1.4	2	38
16	Images/148443/sec10/sec10_01.jpg,Wooden_thin2	4	7.699999999999999	7.79999999999999	0,11.09834,0	1.4	2	39
17	Images/148443/sec10/sec10_02.jpg,Wooden_thin2	4	7.699999999999999	-7.800000000000011	0,11.09834,0	1.4	2	40
18	Images/148443/sec11/sec11_01.jpg,Wooden_thin2	4	7.699999999999999	-23.400000000000013	0,11.09834,0	1.4	2	41
19	Images/148443/sec11/sec11_02.jpg,Wooden_thin2	4	7.699999999999999	-39.00000000000001	0,11.09834,0	1.4	2	42
20	Images/148443/sec11/sec11_03.jpg,Wooden_thin2	4	7.699999999999999	-54.600000000000016	0,11.09834,0	1.4	2	43
21	Images/148443/sec12/sec12_01.jpg,Wooden_thin2	4	7.699999999999999	-85.8	0,11.09834,0	1.4	3	44
22	Images/148443/sec12/sec12_02.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	3	45
23	Images/148443/sec12/sec12_03.jpg,Wooden_thin2	4	7.699999999999999	-54.599999999999994	0,11.09834,0	1.4	3	46
24	Images/148443/sec13/sec13_01.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	3	47
25	Images/148443/sec13/sec13_02.jpg,Wooden_thin2	4	7.699999999999999	-23.4	0,11.09834,0	1.4	3	48
26	Images/148443/sec14/sec14_01.jpg,Wooden_thin2	4	7.699999999999999	-7.799999999999997	0,11.09834,0	1.4	3	49
27	Images/148443/sec14/sec14_02.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	3	50
28	Images/148443/sec14/sec14_03.jpg,Wooden_thin2	4	7.699999999999999	23.400000000000006	0,11.09834,0	1.4	3	51
29	Images/148443/sec15/sec15_01.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	3	52
