id	type	x	y	z	theta	gyokaku	range	spotAngle	intensity	color
1	spot	0	103.5	39.8	18	180	200	30	2.0	0.7747542720449125,0.7119197861871086,0.914277617554092,1
2	spot	0	103.5	85.0	18	0	200	60	2.0	0.7747542720449125,0.7119197861871086,0.914277617554092,1
3	spot	0	103.5	130.20000000000002	18	180	200	15	2.0	0.7747542720449125,0.7119197861871086,0.914277617554092,1
3	spot	0	103.5	44.82456140350877	38	180	200	30	2	0.7747542720449125,0.7119197861871086,0.914277617554092,1
4	spot	0	103.5	94.47368421052632	38	180	200	30	2	0.7747542720449125,0.7119197861871086,0.914277617554092,1
5	spot	0	103.5	144.12280701754386	38	180	200	30	2	0.7747542720449125,0.7119197861871086,0.914277617554092,1
6	spot	0	103.5	161.05263157894737	38	0	200	30	2	0.7747542720449125,0.7119197861871086,0.914277617554092,1
7	spot	0	103.5	125.26315789473684	38	0	200	30	2	0.7747542720449125,0.7119197861871086,0.914277617554092,1
8	spot	0	103.5	89.4736842105263	38	0	200	30	2	0.7747542720449125,0.7119197861871086,0.914277617554092,1
9	spot	0	103.5	53.68421052631578	38	0	200	30	2	0.7747542720449125,0.7119197861871086,0.914277617554092,1
10	spot	0	103.5	17.89473684210526	38	0	200	30	2	0.7747542720449125,0.7119197861871086,0.914277617554092,1
