ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/3044803/title_panel.png	-25.0,28.656,12	0,0,1	0,1,0	-1,0,0	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/3044803/title_panel.png	-25.0,28.656,12	0,0,1	0,1,0	-1,0,0	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/3044803/word_cloud.png	0,38,192.17723684210526	1,0,0	0,1,0	0,0,1	0	5	0.2	4	Wooden_thin2	-1:-1	23
2	./Images/3044803/Glochidion zeylanicum kakibaknknk01.jpg	-48.75,38,97.6842105263158	0,0,1	0,1,0	-1,0,0	-57.01315789473685	0	0.2	2.0350877192982457	Wooden_thin	-1:-1	3
3	./Images/3044803/caption/caption0.png	-48.75,38,97.6842105263158	0,0,1	0,1,0	-1,0,0	-43.83771929824562	-10	0.3	0.5	none(caption)	-1:-1	4
4	./Images/3044803/Glochidion ellipticum 04.JPG	-48.75,38,97.6842105263158	0,0,1	0,1,0	-1,0,0	-15.671052631578945	0	0.2	2.0350877192982457	Wooden_thin	-1:-1	5
5	./Images/3044803/caption/caption1.png	-48.75,38,97.6842105263158	0,0,1	0,1,0	-1,0,0	-2.4956140350877156	-10	0.3	0.5	none(caption)	-1:-1	6
6	./Images/3044803/Glochidion ellipticum 04a.JPG	-48.75,38,97.6842105263158	0,0,1	0,1,0	-1,0,0	25.671052631578945	0	0.2	2.0350877192982457	Wooden_thin	-1:-1	7
7	./Images/3044803/caption/caption2.png	-48.75,38,97.6842105263158	0,0,1	0,1,0	-1,0,0	38.84649122807018	-10	0.3	0.5	none(caption)	-1:-1	8
8	./Images/3044803/Glochidion obovatum - Miyajima Natural Botanical Garden - DSC02302.JPG	-48.75,38,97.6842105263158	0,0,1	0,1,0	-1,0,0	67.01315789473686	0	0.2	2.0350877192982457	Wooden_thin	-1:-1	9
9	./Images/3044803/caption/caption3.png	-48.75,38,97.6842105263158	0,0,1	0,1,0	-1,0,0	80.1885964912281	-10	0.3	0.5	none(caption)	-1:-1	10
10	Images/3044803/table/fixed_代表的な種.png	48.75,38,97.6842105263158	0,0,-1	0,1,0	1,0,0	0.0	0	0.2	4.8875	Wooden_thin	-1:-1	11
