ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/22697/title_panel.png	-25.0,28.656,12	0,0,1	0,1,0	-1,0,0	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/22697/title_panel.png	-25.0,28.656,12	0,0,1	0,1,0	-1,0,0	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/22697/word_cloud.png	0,38,647.3688157894736	1,0,0	0,1,0	0,0,1	0	5	0.2	4	Wooden_thin2	-1:-1	23
2	./Images/22697/White Temple ziggurat in Uruk.jpg	-48.75,38,327.57894736842104	0,0,1	0,1,0	-1,0,0	-151.28947368421052	0	0.2	3	Wooden_thin	-1:-1	3
3	./Images/22697/caption/caption0.png	-48.75,38,327.57894736842104	0,0,1	0,1,0	-1,0,0	-129.28947368421052	-10	0.3	0.7	none(caption)	-1:-1	4
4	./Images/22697/Enthroned King of Ur.jpg	-48.75,38,327.57894736842104	0,0,1	0,1,0	-1,0,0	161.28947368421052	0	0.2	3	Wooden_thin	-1:-1	5
5	./Images/22697/caption/caption1.png	-48.75,38,327.57894736842104	0,0,1	0,1,0	-1,0,0	183.28947368421052	-10	0.3	0.7	none(caption)	-1:-1	6
6	./Images/22697/Gudea of Lagash Girsu.jpg	48.75,38,327.57894736842104	0,0,-1	0,1,0	1,0,0	218.3859649122807	0	0.2	3	Wooden_thin	-1:-1	7
7	./Images/22697/caption/caption2.png	48.75,38,327.57894736842104	0,0,-1	0,1,0	1,0,0	240.3859649122807	-10	0.3	0.7	none(caption)	-1:-1	8
8	./Images/22697/Bm-ram2.jpg	48.75,38,327.57894736842104	0,0,-1	0,1,0	1,0,0	0.0	0	0.2	3	Wooden_thin	-1:-1	9
9	./Images/22697/caption/caption3.png	48.75,38,327.57894736842104	0,0,-1	0,1,0	1,0,0	22.0	-10	0.3	0.7	none(caption)	-1:-1	10
10	./Images/22697/Standard of Ur chariots.jpg	48.75,38,327.57894736842104	0,0,-1	0,1,0	1,0,0	-218.38596491228066	0	0.2	3	Wooden_thin	-1:-1	11
11	./Images/22697/caption/caption4.png	48.75,38,327.57894736842104	0,0,-1	0,1,0	1,0,0	-196.38596491228066	-10	0.3	0.7	none(caption)	-1:-1	12
