id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/3796234/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-109.2	0,11.09834,0	1.4	1	10
2	Images/3796234/sec0/sec0_02.jpg,Wooden_thin2	4	7.699999999999999	-93.60000000000001	0,11.09834,0	1.4	1	11
3	Images/3796234/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-78.0	0,11.09834,0	1.4	1	12
4	Images/3796234/sec1/sec1_02.jpg,Wooden_thin2	4	7.699999999999999	-62.400000000000006	0,11.09834,0	1.4	1	13
5	Images/3796234/sec1/sec1_03.jpg,Wooden_thin2	4	7.699999999999999	-46.800000000000004	0,11.09834,0	1.4	1	14
6	Images/3796234/sec1/sec1_04.jpg,Wooden_thin2	4	7.699999999999999	-31.200000000000003	0,11.09834,0	1.4	1	15
7	Images/3796234/sec1/sec1_05.jpg,Wooden_thin2	4	7.699999999999999	-15.600000000000009	0,11.09834,0	1.4	1	16
8	Images/3796234/sec1/sec1_06.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	1	17
9	Images/3796234/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	15.599999999999994	0,11.09834,0	1.4	1	18
10	Images/3796234/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	31.200000000000003	0,11.09834,0	1.4	1	19
11	Images/3796234/sec2/sec2_03.jpg,Wooden_thin2	4	7.699999999999999	46.8	0,11.09834,0	1.4	1	20
12	Images/3796234/sec2/sec2_04.jpg,Wooden_thin2	4	7.699999999999999	62.39999999999999	0,11.09834,0	1.4	1	21
13	Images/3796234/sec2/sec2_05.jpg,Wooden_thin2	4	7.699999999999999	77.99999999999999	0,11.09834,0	1.4	1	22
14	Images/3796234/sec2/sec2_06.jpg,Wooden_thin2	4	7.699999999999999	93.59999999999998	0,11.09834,0	1.4	1	23
15	Images/3796234/sec2/sec2_07.jpg,Wooden_thin2	4	7.699999999999999	109.2	0,11.09834,0	1.4	1	24
16	Images/3796234/sec2/sec2_08.jpg,Wooden_thin2	4	7.699999999999999	-101.4	0,11.09834,0	1.4	2	25
17	Images/3796234/sec2/sec2_09.jpg,Wooden_thin2	4	7.699999999999999	-85.80000000000001	0,11.09834,0	1.4	2	26
18	Images/3796234/sec2/sec2_10.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	2	27
19	Images/3796234/sec2/sec2_11.jpg,Wooden_thin2	4	7.699999999999999	-54.60000000000001	0,11.09834,0	1.4	2	28
20	Images/3796234/sec2/sec2_12.jpg,Wooden_thin2	4	7.699999999999999	-39.00000000000001	0,11.09834,0	1.4	2	29
21	Images/3796234/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	-23.400000000000006	0,11.09834,0	1.4	2	30
22	Images/3796234/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	-7.800000000000011	0,11.09834,0	1.4	2	31
23	Images/3796234/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	2	32
24	Images/3796234/sec4/sec4_02.jpg,Wooden_thin2	4	7.699999999999999	23.39999999999999	0,11.09834,0	1.4	2	33
25	Images/3796234/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	2	34
26	Images/3796234/sec5/sec5_02.jpg,Wooden_thin2	4	7.699999999999999	54.599999999999994	0,11.09834,0	1.4	2	35
27	Images/3796234/sec5/sec5_03.jpg,Wooden_thin2	4	7.699999999999999	70.19999999999999	0,11.09834,0	1.4	2	36
28	Images/3796234/sec5/sec5_04.jpg,Wooden_thin2	4	7.699999999999999	85.79999999999998	0,11.09834,0	1.4	2	37
29	Images/3796234/sec5/sec5_05.jpg,Wooden_thin2	4	7.699999999999999	101.39999999999998	0,11.09834,0	1.4	2	38
30	Images/3796234/sec5/sec5_06.jpg,Wooden_thin2	4	7.699999999999999	-109.2	0,11.09834,0	1.4	3	39
31	Images/3796234/sec5/sec5_07.jpg,Wooden_thin2	4	7.699999999999999	-93.60000000000001	0,11.09834,0	1.4	3	40
32	Images/3796234/sec5/sec5_08.jpg,Wooden_thin2	4	7.699999999999999	-78.0	0,11.09834,0	1.4	3	41
33	Images/3796234/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	-62.400000000000006	0,11.09834,0	1.4	3	42
34	Images/3796234/sec6/sec6_02.jpg,Wooden_thin2	4	7.699999999999999	-46.800000000000004	0,11.09834,0	1.4	3	43
35	Images/3796234/sec6/sec6_03.jpg,Wooden_thin2	4	7.699999999999999	-31.200000000000003	0,11.09834,0	1.4	3	44
36	Images/3796234/sec6/sec6_04.jpg,Wooden_thin2	4	7.699999999999999	-15.600000000000009	0,11.09834,0	1.4	3	45
37	Images/3796234/sec6/sec6_05.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	3	46
38	Images/3796234/sec6/sec6_06.jpg,Wooden_thin2	4	7.699999999999999	15.599999999999994	0,11.09834,0	1.4	3	47
39	Images/3796234/sec6/sec6_07.jpg,Wooden_thin2	4	7.699999999999999	31.200000000000003	0,11.09834,0	1.4	3	48
40	Images/3796234/sec6/sec6_08.jpg,Wooden_thin2	4	7.699999999999999	46.8	0,11.09834,0	1.4	3	49
41	Images/3796234/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	62.39999999999999	0,11.09834,0	1.4	3	50
42	Images/3796234/sec8/sec8_01.jpg,Wooden_thin2	4	7.699999999999999	77.99999999999999	0,11.09834,0	1.4	3	51
43	Images/3796234/sec8/sec8_02.jpg,Wooden_thin2	4	7.699999999999999	93.59999999999998	0,11.09834,0	1.4	3	52
44	Images/3796234/sec8/sec8_03.jpg,Wooden_thin2	4	7.699999999999999	109.2	0,11.09834,0	1.4	3	53
