id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/10676/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-85.8	0,11.09834,0	1.4	1	16
2	Images/10676/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	1	17
3	Images/10676/sec1/sec1_02.jpg,Wooden_thin2	4	7.699999999999999	-54.599999999999994	0,11.09834,0	1.4	1	18
4	Images/10676/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	1	19
5	Images/10676/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	-23.4	0,11.09834,0	1.4	1	20
6	Images/10676/sec2/sec2_03.jpg,Wooden_thin2	4	7.699999999999999	-7.799999999999997	0,11.09834,0	1.4	1	21
7	Images/10676/sec2/sec2_04.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	1	22
8	Images/10676/sec2/sec2_05.jpg,Wooden_thin2	4	7.699999999999999	23.400000000000006	0,11.09834,0	1.4	1	23
9	Images/10676/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	1	24
10	Images/10676/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	54.60000000000001	0,11.09834,0	1.4	1	25
11	Images/10676/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	70.2	0,11.09834,0	1.4	1	26
12	Images/10676/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	85.8	0,11.09834,0	1.4	1	27
13	Images/10676/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	-109.2	0,11.09834,0	1.4	2	28
14	Images/10676/sec6/sec6_02.jpg,Wooden_thin2	4	7.699999999999999	-93.60000000000001	0,11.09834,0	1.4	2	29
15	Images/10676/sec6/sec6_03.jpg,Wooden_thin2	4	7.699999999999999	-78.0	0,11.09834,0	1.4	2	30
16	Images/10676/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	-62.400000000000006	0,11.09834,0	1.4	2	31
17	Images/10676/sec7/sec7_02.jpg,Wooden_thin2	4	7.699999999999999	-46.800000000000004	0,11.09834,0	1.4	2	32
18	Images/10676/sec7/sec7_03.jpg,Wooden_thin2	4	7.699999999999999	-31.200000000000003	0,11.09834,0	1.4	2	33
19	Images/10676/sec8/sec8_01.jpg,Wooden_thin2	4	7.699999999999999	-15.600000000000009	0,11.09834,0	1.4	2	34
20	Images/10676/sec9/sec9_01.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	2	35
21	Images/10676/sec9/sec9_02.jpg,Wooden_thin2	4	7.699999999999999	15.599999999999994	0,11.09834,0	1.4	2	36
22	Images/10676/sec9/sec9_03.jpg,Wooden_thin2	4	7.699999999999999	31.200000000000003	0,11.09834,0	1.4	2	37
23	Images/10676/sec9/sec9_04.jpg,Wooden_thin2	4	7.699999999999999	46.8	0,11.09834,0	1.4	2	38
24	Images/10676/sec9/sec9_05.jpg,Wooden_thin2	4	7.699999999999999	62.39999999999999	0,11.09834,0	1.4	2	39
25	Images/10676/sec10/sec10_01.jpg,Wooden_thin2	4	7.699999999999999	77.99999999999999	0,11.09834,0	1.4	2	40
26	Images/10676/sec10/sec10_02.jpg,Wooden_thin2	4	7.699999999999999	93.59999999999998	0,11.09834,0	1.4	2	41
27	Images/10676/sec10/sec10_03.jpg,Wooden_thin2	4	7.699999999999999	109.2	0,11.09834,0	1.4	2	42
28	Images/10676/sec11/sec11_01.jpg,Wooden_thin2	4	7.699999999999999	-85.8	0,11.09834,0	1.4	3	43
29	Images/10676/sec11/sec11_02.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	3	44
30	Images/10676/sec12/sec12_01.jpg,Wooden_thin2	4	7.699999999999999	-54.599999999999994	0,11.09834,0	1.4	3	45
31	Images/10676/sec12/sec12_02.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	3	46
32	Images/10676/sec13/sec13_01.jpg,Wooden_thin2	4	7.699999999999999	-23.4	0,11.09834,0	1.4	3	47
33	Images/10676/sec14/sec14_01.jpg,Wooden_thin2	4	7.699999999999999	-7.799999999999997	0,11.09834,0	1.4	3	48
34	Images/10676/sec14/sec14_02.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	3	49
35	Images/10676/sec14/sec14_03.jpg,Wooden_thin2	4	7.699999999999999	23.400000000000006	0,11.09834,0	1.4	3	50
36	Images/10676/sec14/sec14_04.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	3	51
37	Images/10676/sec15/sec15_01.jpg,Wooden_thin2	4	7.699999999999999	54.60000000000001	0,11.09834,0	1.4	3	52
38	Images/10676/sec16/sec16_01.jpg,Wooden_thin2	4	7.699999999999999	70.2	0,11.09834,0	1.4	3	53
39	Images/10676/sec17/sec17_01.jpg,Wooden_thin2	4	7.699999999999999	85.8	0,11.09834,0	1.4	3	54
