ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/37566/title_panel.png	-184.4737,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/37566/word_cloud.png	-204.2368,38,205.0863	0,0,1	0,1,0	-1,0,0	143.5604	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/37566/Shimoda 2007-02-24.jpg	-204.2368,38,203.0354	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
3	./Images/37566/Shimoda aerial photo.jpg	0,38,409.1368	1,0,0	0,1,0	0,0,1	-136.9276	-10	0.2	4.5	Wooden_thin	-1:-1	3
4	./Images/37566/caption/caption1.png	0,38,409.1368	1,0,0	0,1,0	0,0,1	-114.9276	-20	1	0.7	none(caption)	-1:-1	4
5	./Images/37566/Port of Shimoda Shizuoka Aerial photograph.1976.jpg	0,38,409.1368	1,0,0	0,1,0	0,0,1	-42.30921	-10	0.2	4.5	Wooden_thin	-1:-1	5
6	./Images/37566/caption/caption2.png	0,38,409.1368	1,0,0	0,1,0	0,0,1	-20.30921	-20	1	0.7	none(caption)	-1:-1	6
7	./Images/37566/Landing_of_Commodore_Perry_meet_Imperial_Commissioners_at_Shimoda_8_June_1854.png	0,38,409.1368	1,0,0	0,1,0	0,0,1	52.30921	-10	0.2	4.5	Wooden_thin	-1:-1	7
8	./Images/37566/caption/caption3.png	0,38,409.1368	1,0,0	0,1,0	0,0,1	74.30921	-20	1	0.7	none(caption)	-1:-1	8
9	Images/37566/table/fixed_歴代首長.png	204.2368,38,207.1579	0,0,-1	0,1,0	1,0,0	0	-10	0.2	9.703125	Wooden_thin	-1:-1	9
