ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/366/title_panel.png	-209.10526315789474,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/366/word_cloud.png	-228.25263157894736,38,229.47157894736839	0,0,1	0,1,0	-1,0,0	160.63010526315787	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/366/Japan Ishikawa Map Chikei.png	-228.25263157894736,38,227.1768631578947	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
1	./Images/366/caption/caption0.png	-228.25263157894736,38,227.1768631578947	0,0,1	0,1,0	-1,0,0	35	-2	1	0.8	Wooden_thin2	-1:-1	23
3	./Images/366/NotoCoast.jpg	0,38,457.78421052631575	1,0,0	0,1,0	0,0,1	-154.93947368421053	-10	0.2	4.5	Wooden_thin	-1:-1	3
4	./Images/366/caption/caption1.png	0,38,457.78421052631575	1,0,0	0,1,0	0,0,1	-132.93947368421053	-20	1.5	0.7	none(caption)	-1:-1	4
5	./Images/366/Hakusan from aburazaka 2003 5 5.jpg	0,38,457.78421052631575	1,0,0	0,1,0	0,0,1	-48.31315789473683	-10	0.2	4.5	Wooden_thin	-1:-1	5
6	./Images/366/caption/caption2.png	0,38,457.78421052631575	1,0,0	0,1,0	0,0,1	-26.313157894736833	-20	1.5	0.7	none(caption)	-1:-1	6
7	./Images/366/Kenrokuen in winter 01.jpg	0,38,457.78421052631575	1,0,0	0,1,0	0,0,1	58.31315789473686	-10	0.2	4.5	Wooden_thin	-1:-1	7
8	./Images/366/caption/caption3.png	0,38,457.78421052631575	1,0,0	0,1,0	0,0,1	80.31315789473686	-20	1.5	0.7	none(caption)	-1:-1	8
9	Images/366/table/fixed_人口.png	228.25263157894736,38,231.7894736842105	0,0,-1	0,1,0	1,0,0	208.24545789473683	-10	0.2	3.1500000000000004	Wooden_thin	-1:-1	9
10	Images/366/table/fixed_位置.png	228.25263157894736,38,231.7894736842105	0,0,-1	0,1,0	1,0,0	124.94727473684209	-10	0.2	3.1500000000000004	Wooden_thin	-1:-1	10
11	Images/366/table/fixed_気象.png	228.25263157894736,38,231.7894736842105	0,0,-1	0,1,0	1,0,0	41.64909157894735	-10	0.2	3.1500000000000004	Wooden_thin	-1:-1	11
12	Images/366/table/fixed_石川県名誉県民.png	228.25263157894736,38,231.7894736842105	0,0,-1	0,1,0	1,0,0	-41.64909157894735	-10	0.2	3.1500000000000004	Wooden_thin	-1:-1	12
13	Images/366/table/fixed_経済・産業.png	228.25263157894736,38,231.7894736842105	0,0,-1	0,1,0	1,0,0	-124.9472747368421	-10	0.2	3.1500000000000004	Wooden_thin	-1:-1	13
14	Images/366/table/fixed_製造業.png	228.25263157894736,38,231.7894736842105	0,0,-1	0,1,0	1,0,0	-208.24545789473686	-10	0.2	5.512499999999999	Wooden_thin	-1:-1	14
