id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/10728/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-117.0	0,11.09834,0	1.4	1	18
2	Images/10728/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-101.4	0,11.09834,0	1.4	1	19
3	Images/10728/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-85.8	0,11.09834,0	1.4	1	20
4	Images/10728/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	1	21
5	Images/10728/sec2/sec2_03.jpg,Wooden_thin2	4	7.699999999999999	-54.6	0,11.09834,0	1.4	1	22
6	Images/10728/sec2/sec2_04.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	1	23
7	Images/10728/sec2/sec2_05.jpg,Wooden_thin2	4	7.699999999999999	-23.400000000000006	0,11.09834,0	1.4	1	24
8	Images/10728/sec2/sec2_06.jpg,Wooden_thin2	4	7.699999999999999	-7.799999999999997	0,11.09834,0	1.4	1	25
9	Images/10728/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	1	26
10	Images/10728/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	23.400000000000006	0,11.09834,0	1.4	1	27
11	Images/10728/sec3/sec3_03.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	1	28
12	Images/10728/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	54.599999999999994	0,11.09834,0	1.4	1	29
13	Images/10728/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	70.19999999999999	0,11.09834,0	1.4	1	30
14	Images/10728/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	85.79999999999998	0,11.09834,0	1.4	1	31
15	Images/10728/sec6/sec6_02.jpg,Wooden_thin2	4	7.699999999999999	101.4	0,11.09834,0	1.4	1	32
16	Images/10728/sec6/sec6_03.jpg,Wooden_thin2	4	7.699999999999999	117.0	0,11.09834,0	1.4	1	33
17	Images/10728/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	-132.6	0,11.09834,0	1.4	2	34
18	Images/10728/sec7/sec7_02.jpg,Wooden_thin2	4	7.699999999999999	-117.0	0,11.09834,0	1.4	2	35
19	Images/10728/sec7/sec7_03.jpg,Wooden_thin2	4	7.699999999999999	-101.39999999999999	0,11.09834,0	1.4	2	36
