ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/121/title_panel.png	-135.21052631578948,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/121/word_cloud.png	-156.20526315789473,38,131.93052631578948	0,0,1	0,1,0	-1,0,0	92.35136842105263	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/121/Ryogoku Great Sumo Hall.jpg	-156.20526315789473,38,130.61122105263158	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
3	./Images/121/Ryogoku Kokugikan 1909.jpg	0,38,263.19473684210527	1,0,0	0,1,0	0,0,1	-65.60263157894737	-10	0.2	3.0753036437246966	Wooden_thin	-1:-1	3
4	./Images/121/caption/caption1.png	0,38,263.19473684210527	1,0,0	0,1,0	0,0,1	-48.35161943319838	-20	1.5	0.7	none(caption)	-1:-1	4
5	./Images/121/Kokugikan.jpg	156.20526315789473,38,133.26315789473685	0,0,-1	0,1,0	1,0,0	95.78156210526316	-10	0.2	4.5	Wooden_thin	-1:-1	5
6	./Images/121/caption/caption2.png	156.20526315789473,38,133.26315789473685	0,0,-1	0,1,0	1,0,0	117.78156210526316	-20	1.5	0.7	none(caption)	-1:-1	6
7	./Images/121/Ryogoku Kokugikan Tsuriyane 05212006.jpg	156.20526315789473,38,133.26315789473685	0,0,-1	0,1,0	1,0,0	0.0	-10	0.2	4.5	Wooden_thin	-1:-1	7
8	./Images/121/caption/caption3.png	156.20526315789473,38,133.26315789473685	0,0,-1	0,1,0	1,0,0	22.0	-20	1.5	0.7	none(caption)	-1:-1	8
9	./Images/121/Scaffold Death Match in BJW.jpg	156.20526315789473,38,133.26315789473685	0,0,-1	0,1,0	1,0,0	-95.78156210526316	-10	0.2	4.5	Wooden_thin	-1:-1	9
10	./Images/121/caption/caption4.png	156.20526315789473,38,133.26315789473685	0,0,-1	0,1,0	1,0,0	-73.78156210526316	-20	1.5	0.7	none(caption)	-1:-1	10
