id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/109/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-171.6	0,11.09834,0	1.4	1	6
2	Images/109/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-156.0	0,11.09834,0	1.4	1	7
3	Images/109/sec1/sec1_02.jpg,Wooden_thin2	4	7.699999999999999	-140.4	0,11.09834,0	1.4	1	8
4	Images/109/sec1/sec1_03.jpg,Wooden_thin2	4	7.699999999999999	-124.8	0,11.09834,0	1.4	1	9
5	Images/109/sec1/sec1_04.jpg,Wooden_thin2	4	7.699999999999999	-109.19999999999999	0,11.09834,0	1.4	1	10
6	Images/109/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-93.6	0,11.09834,0	1.4	1	11
7	Images/109/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	-78.0	0,11.09834,0	1.4	1	12
8	Images/109/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	-62.39999999999999	0,11.09834,0	1.4	1	13
9	Images/109/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	-46.8	0,11.09834,0	1.4	1	14
10	Images/109/sec3/sec3_03.jpg,Wooden_thin2	4	7.699999999999999	-31.19999999999999	0,11.09834,0	1.4	1	15
11	Images/109/sec3/sec3_04.jpg,Wooden_thin2	4	7.699999999999999	-15.599999999999994	0,11.09834,0	1.4	1	16
12	Images/109/sec3/sec3_05.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	1	17
13	Images/109/sec3/sec3_06.jpg,Wooden_thin2	4	7.699999999999999	15.599999999999994	0,11.09834,0	1.4	1	18
14	Images/109/sec3/sec3_07.jpg,Wooden_thin2	4	7.699999999999999	31.19999999999999	0,11.09834,0	1.4	1	19
15	Images/109/sec3/sec3_08.jpg,Wooden_thin2	4	7.699999999999999	46.80000000000001	0,11.09834,0	1.4	1	20
16	Images/109/sec3/sec3_09.jpg,Wooden_thin2	4	7.699999999999999	62.400000000000006	0,11.09834,0	1.4	1	21
17	Images/109/sec3/sec3_10.jpg,Wooden_thin2	4	7.699999999999999	78.0	0,11.09834,0	1.4	1	22
18	Images/109/sec3/sec3_11.jpg,Wooden_thin2	4	7.699999999999999	93.6	0,11.09834,0	1.4	1	23
19	Images/109/sec3/sec3_12.jpg,Wooden_thin2	4	7.699999999999999	109.20000000000002	0,11.09834,0	1.4	1	24
20	Images/109/sec3/sec3_13.jpg,Wooden_thin2	4	7.699999999999999	124.79999999999998	0,11.09834,0	1.4	1	25
21	Images/109/sec3/sec3_14.jpg,Wooden_thin2	4	7.699999999999999	140.4	0,11.09834,0	1.4	1	26
22	Images/109/sec3/sec3_15.jpg,Wooden_thin2	4	7.699999999999999	155.99999999999997	0,11.09834,0	1.4	1	27
23	Images/109/sec3/sec3_16.jpg,Wooden_thin2	4	7.699999999999999	171.6	0,11.09834,0	1.4	1	28
24	Images/109/sec3/sec3_17.jpg,Wooden_thin2	4	7.699999999999999	-179.4	0,11.09834,0	1.4	2	29
25	Images/109/sec3/sec3_18.jpg,Wooden_thin2	4	7.699999999999999	-163.8	0,11.09834,0	1.4	2	30
26	Images/109/sec3/sec3_19.jpg,Wooden_thin2	4	7.699999999999999	-148.20000000000002	0,11.09834,0	1.4	2	31
27	Images/109/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	-132.60000000000002	0,11.09834,0	1.4	2	32
28	Images/109/sec4/sec4_02.jpg,Wooden_thin2	4	7.699999999999999	-117.0	0,11.09834,0	1.4	2	33
29	Images/109/sec4/sec4_03.jpg,Wooden_thin2	4	7.699999999999999	-101.4	0,11.09834,0	1.4	2	34
30	Images/109/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	-85.80000000000001	0,11.09834,0	1.4	2	35
31	Images/109/sec5/sec5_02.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	2	36
32	Images/109/sec5/sec5_03.jpg,Wooden_thin2	4	7.699999999999999	-54.60000000000001	0,11.09834,0	1.4	2	37
33	Images/109/sec5/sec5_04.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	2	38
34	Images/109/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	-23.400000000000006	0,11.09834,0	1.4	2	39
35	Images/109/sec6/sec6_02.jpg,Wooden_thin2	4	7.699999999999999	-7.800000000000011	0,11.09834,0	1.4	2	40
36	Images/109/sec6/sec6_03.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999983	0,11.09834,0	1.4	2	41
37	Images/109/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	23.399999999999977	0,11.09834,0	1.4	2	42
38	Images/109/sec8/sec8_01.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	2	43
39	Images/109/sec8/sec8_02.jpg,Wooden_thin2	4	7.699999999999999	54.599999999999994	0,11.09834,0	1.4	2	44
40	Images/109/sec8/sec8_03.jpg,Wooden_thin2	4	7.699999999999999	70.19999999999999	0,11.09834,0	1.4	2	45
41	Images/109/sec8/sec8_04.jpg,Wooden_thin2	4	7.699999999999999	85.79999999999998	0,11.09834,0	1.4	2	46
42	Images/109/sec8/sec8_05.jpg,Wooden_thin2	4	7.699999999999999	101.4	0,11.09834,0	1.4	2	47
43	Images/109/sec9/sec9_01.jpg,Wooden_thin2	4	7.699999999999999	116.99999999999997	0,11.09834,0	1.4	2	48
44	Images/109/sec9/sec9_02.jpg,Wooden_thin2	4	7.699999999999999	132.6	0,11.09834,0	1.4	2	49
45	Images/109/sec10/sec10_01.jpg,Wooden_thin2	4	7.699999999999999	148.19999999999996	0,11.09834,0	1.4	2	50
46	Images/109/sec10/sec10_02.jpg,Wooden_thin2	4	7.699999999999999	163.79999999999998	0,11.09834,0	1.4	2	51
47	Images/109/sec10/sec10_03.jpg,Wooden_thin2	4	7.699999999999999	179.4	0,11.09834,0	1.4	2	52
48	Images/109/sec10/sec10_04.jpg,Wooden_thin2	4	7.699999999999999	-171.6	0,11.09834,0	1.4	3	53
49	Images/109/sec10/sec10_05.jpg,Wooden_thin2	4	7.699999999999999	-156.0	0,11.09834,0	1.4	3	54
50	Images/109/sec11/sec11_01.jpg,Wooden_thin2	4	7.699999999999999	-140.4	0,11.09834,0	1.4	3	55
51	Images/109/sec12/sec12_01.jpg,Wooden_thin2	4	7.699999999999999	-124.8	0,11.09834,0	1.4	3	56
52	Images/109/sec13/sec13_01.jpg,Wooden_thin2	4	7.699999999999999	-109.19999999999999	0,11.09834,0	1.4	3	57
53	Images/109/sec13/sec13_02.jpg,Wooden_thin2	4	7.699999999999999	-93.6	0,11.09834,0	1.4	3	58
54	Images/109/sec13/sec13_03.jpg,Wooden_thin2	4	7.699999999999999	-78.0	0,11.09834,0	1.4	3	59
55	Images/109/sec13/sec13_04.jpg,Wooden_thin2	4	7.699999999999999	-62.39999999999999	0,11.09834,0	1.4	3	60
56	Images/109/sec14/sec14_01.jpg,Wooden_thin2	4	7.699999999999999	-46.8	0,11.09834,0	1.4	3	61
57	Images/109/sec15/sec15_01.jpg,Wooden_thin2	4	7.699999999999999	-31.19999999999999	0,11.09834,0	1.4	3	62
58	Images/109/sec15/sec15_02.jpg,Wooden_thin2	4	7.699999999999999	-15.599999999999994	0,11.09834,0	1.4	3	63
59	Images/109/sec16/sec16_01.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	3	64
60	Images/109/sec16/sec16_02.jpg,Wooden_thin2	4	7.699999999999999	15.599999999999994	0,11.09834,0	1.4	3	65
61	Images/109/sec17/sec17_01.jpg,Wooden_thin2	4	7.699999999999999	31.19999999999999	0,11.09834,0	1.4	3	66
62	Images/109/sec17/sec17_02.jpg,Wooden_thin2	4	7.699999999999999	46.80000000000001	0,11.09834,0	1.4	3	67
63	Images/109/sec17/sec17_03.jpg,Wooden_thin2	4	7.699999999999999	62.400000000000006	0,11.09834,0	1.4	3	68
64	Images/109/sec17/sec17_04.jpg,Wooden_thin2	4	7.699999999999999	78.0	0,11.09834,0	1.4	3	69
65	Images/109/sec17/sec17_05.jpg,Wooden_thin2	4	7.699999999999999	93.6	0,11.09834,0	1.4	3	70
66	Images/109/sec18/sec18_01.jpg,Wooden_thin2	4	7.699999999999999	109.20000000000002	0,11.09834,0	1.4	3	71
67	Images/109/sec18/sec18_02.jpg,Wooden_thin2	4	7.699999999999999	124.79999999999998	0,11.09834,0	1.4	3	72
68	Images/109/sec19/sec19_01.jpg,Wooden_thin2	4	7.699999999999999	140.4	0,11.09834,0	1.4	3	73
69	Images/109/sec20/sec20_01.jpg,Wooden_thin2	4	7.699999999999999	155.99999999999997	0,11.09834,0	1.4	3	74
