id	type	x	y	z	theta	gyokaku	range	spotAngle	intensity	color
1	spot	-181.18421052631578	103.5	176.8	0	0	200	90	1.7	0.8511381805415559,0.7584854815095217,0.9330914287800284,1
2	spot	0	103.5	354.3	0	0	200	90	1.7	0.8511381805415559,0.7584854815095217,0.9330914287800284,1
3	spot	145.7421052631579	103.5	195.4	0	0	200	90	1.7	0.8511381805415559,0.7584854815095217,0.9330914287800284,1
3	spot	-152.79368421052632	103.5	381.56842105263155	40	270	200	25	2.0	0.8511381805415559,0.7584854815095217,0.9330914287800284,1
4	spot	-73.89684210526315	103.5	381.56842105263155	40	270	200	25	2.0	0.8511381805415559,0.7584854815095217,0.9330914287800284,1
5	spot	5.0	103.5	381.56842105263155	40	270	200	25	2.0	0.8511381805415559,0.7584854815095217,0.9330914287800284,1
6	spot	83.8968421052632	103.5	381.56842105263155	40	270	200	25	2.0	0.8511381805415559,0.7584854815095217,0.9330914287800284,1
7	spot	152.2421052631579	103.5	430.186975037594	40	0	200	25	2.0	0.8511381805415559,0.7584854815095217,0.9330914287800284,1
8	spot	152.2421052631579	103.5	361.31763248120296	40	0	200	25	2.0	0.8511381805415559,0.7584854815095217,0.9330914287800284,1
9	spot	152.2421052631579	103.5	292.448289924812	40	0	200	25	2.0	0.8511381805415559,0.7584854815095217,0.9330914287800284,1
10	spot	152.2421052631579	103.5	223.57894736842104	40	0	200	25	2.0	0.8511381805415559,0.7584854815095217,0.9330914287800284,1
11	spot	152.2421052631579	103.5	154.70960481203008	40	0	200	25	2.0	0.8511381805415559,0.7584854815095217,0.9330914287800284,1
12	spot	152.2421052631579	103.5	85.84026225563912	40	0	200	25	2.0	0.8511381805415559,0.7584854815095217,0.9330914287800284,1
13	spot	152.2421052631579	103.5	16.9709196992481	40	0	200	25	2.0	0.8511381805415559,0.7584854815095217,0.9330914287800284,1
14	spot	-76.12105263157895	103.5	219.12972631578947	60	180	200	40	3.6	0.8511381805415559,0.7584854815095217,0.9330914287800284,1
