id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/271/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-109.2	0,11.09834,0	1.4	1	9
2	Images/271/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-93.60000000000001	0,11.09834,0	1.4	1	10
3	Images/271/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-78.0	0,11.09834,0	1.4	1	11
4	Images/271/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	-62.400000000000006	0,11.09834,0	1.4	1	12
5	Images/271/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	-46.800000000000004	0,11.09834,0	1.4	1	13
6	Images/271/sec3/sec3_03.jpg,Wooden_thin2	4	7.699999999999999	-31.200000000000003	0,11.09834,0	1.4	1	14
7	Images/271/sec3/sec3_04.jpg,Wooden_thin2	4	7.699999999999999	-15.600000000000009	0,11.09834,0	1.4	1	15
8	Images/271/sec3/sec3_05.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	1	16
9	Images/271/sec3/sec3_06.jpg,Wooden_thin2	4	7.699999999999999	15.599999999999994	0,11.09834,0	1.4	1	17
10	Images/271/sec3/sec3_07.jpg,Wooden_thin2	4	7.699999999999999	31.200000000000003	0,11.09834,0	1.4	1	18
11	Images/271/sec3/sec3_08.jpg,Wooden_thin2	4	7.699999999999999	46.8	0,11.09834,0	1.4	1	19
12	Images/271/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	62.39999999999999	0,11.09834,0	1.4	1	20
13	Images/271/sec4/sec4_02.jpg,Wooden_thin2	4	7.699999999999999	77.99999999999999	0,11.09834,0	1.4	1	21
14	Images/271/sec4/sec4_03.jpg,Wooden_thin2	4	7.699999999999999	93.59999999999998	0,11.09834,0	1.4	1	22
15	Images/271/sec4/sec4_04.jpg,Wooden_thin2	4	7.699999999999999	109.2	0,11.09834,0	1.4	1	23
16	Images/271/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	-124.80000000000001	0,11.09834,0	1.4	2	24
17	Images/271/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	-109.20000000000002	0,11.09834,0	1.4	2	25
18	Images/271/sec6/sec6_02.jpg,Wooden_thin2	4	7.699999999999999	-93.60000000000001	0,11.09834,0	1.4	2	26
19	Images/271/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	-78.00000000000001	0,11.09834,0	1.4	2	27
20	Images/271/sec7/sec7_02.jpg,Wooden_thin2	4	7.699999999999999	-62.40000000000001	0,11.09834,0	1.4	2	28
21	Images/271/sec7/sec7_03.jpg,Wooden_thin2	4	7.699999999999999	-46.80000000000001	0,11.09834,0	1.4	2	29
22	Images/271/sec7/sec7_04.jpg,Wooden_thin2	4	7.699999999999999	-31.200000000000017	0,11.09834,0	1.4	2	30
23	Images/271/sec7/sec7_05.jpg,Wooden_thin2	4	7.699999999999999	-15.600000000000009	0,11.09834,0	1.4	2	31
24	Images/271/sec8/sec8_01.jpg,Wooden_thin2	4	7.699999999999999	-1.4210854715202004e-14	0,11.09834,0	1.4	2	32
25	Images/271/sec8/sec8_02.jpg,Wooden_thin2	4	7.699999999999999	15.599999999999994	0,11.09834,0	1.4	2	33
26	Images/271/sec8/sec8_03.jpg,Wooden_thin2	4	7.699999999999999	31.19999999999999	0,11.09834,0	1.4	2	34
27	Images/271/sec8/sec8_04.jpg,Wooden_thin2	4	7.699999999999999	46.79999999999998	0,11.09834,0	1.4	2	35
28	Images/271/sec8/sec8_05.jpg,Wooden_thin2	4	7.699999999999999	62.39999999999998	0,11.09834,0	1.4	2	36
29	Images/271/sec9/sec9_01.jpg,Wooden_thin2	4	7.699999999999999	77.99999999999997	0,11.09834,0	1.4	2	37
30	Images/271/sec10/sec10_01.jpg,Wooden_thin2	4	7.699999999999999	93.6	0,11.09834,0	1.4	2	38
31	Images/271/sec10/sec10_02.jpg,Wooden_thin2	4	7.699999999999999	109.19999999999999	0,11.09834,0	1.4	2	39
32	Images/271/sec10/sec10_03.jpg,Wooden_thin2	4	7.699999999999999	124.79999999999998	0,11.09834,0	1.4	2	40
33	Images/271/sec11/sec11_01.jpg,Wooden_thin2	4	7.699999999999999	-109.2	0,11.09834,0	1.4	3	41
34	Images/271/sec11/sec11_02.jpg,Wooden_thin2	4	7.699999999999999	-93.60000000000001	0,11.09834,0	1.4	3	42
35	Images/271/sec11/sec11_03.jpg,Wooden_thin2	4	7.699999999999999	-78.0	0,11.09834,0	1.4	3	43
