id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/2337752/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-46.8	0,11.09834,0	1.4	1	15
2	Images/2337752/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-31.199999999999996	0,11.09834,0	1.4	1	16
3	Images/2337752/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-15.599999999999998	0,11.09834,0	1.4	1	17
4	Images/2337752/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	1	18
5	Images/2337752/sec2/sec2_03.jpg,Wooden_thin2	4	7.699999999999999	15.600000000000001	0,11.09834,0	1.4	1	19
6	Images/2337752/sec2/sec2_04.jpg,Wooden_thin2	4	7.699999999999999	31.200000000000003	0,11.09834,0	1.4	1	20
7	Images/2337752/sec2/sec2_05.jpg,Wooden_thin2	4	7.699999999999999	46.8	0,11.09834,0	1.4	1	21
8	Images/2337752/sec2/sec2_06.jpg,Wooden_thin2	4	7.699999999999999	-46.8	0,11.09834,0	1.4	2	22
9	Images/2337752/sec2/sec2_07.jpg,Wooden_thin2	4	7.699999999999999	-31.199999999999996	0,11.09834,0	1.4	2	23
10	Images/2337752/sec2/sec2_08.jpg,Wooden_thin2	4	7.699999999999999	-15.599999999999998	0,11.09834,0	1.4	2	24
11	Images/2337752/sec2/sec2_09.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	2	25
12	Images/2337752/sec2/sec2_10.jpg,Wooden_thin2	4	7.699999999999999	15.600000000000001	0,11.09834,0	1.4	2	26
13	Images/2337752/sec2/sec2_11.jpg,Wooden_thin2	4	7.699999999999999	31.200000000000003	0,11.09834,0	1.4	2	27
14	Images/2337752/sec2/sec2_12.jpg,Wooden_thin2	4	7.699999999999999	46.8	0,11.09834,0	1.4	2	28
15	Images/2337752/sec2/sec2_13.jpg,Wooden_thin2	4	7.699999999999999	-46.8	0,11.09834,0	1.4	3	29
16	Images/2337752/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	-31.199999999999996	0,11.09834,0	1.4	3	30
17	Images/2337752/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	-15.599999999999998	0,11.09834,0	1.4	3	31
18	Images/2337752/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	3	32
19	Images/2337752/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	15.600000000000001	0,11.09834,0	1.4	3	33
20	Images/2337752/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	31.200000000000003	0,11.09834,0	1.4	3	34
