ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/832090/title_panel.png	3.684210526315809,28.656,31.5	1,0,0	0,1,0	0,0,1	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/832090/title_panel.png	3.684210526315809,28.656,31.5	1,0,0	0,1,0	0,0,1	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/832090/word_cloud.png	-84.15789473684208,38,75.03157894736842	0,0,1	0,1,0	-1,0,0	0	5	0.2	4	Wooden_thin2	-1:-1	23
2	./Images/832090/AlvinRobertsonArkansas.jpg	0,38,149.68421052631578	1,0,0	0,1,0	0,0,1	-46.86842105263156	-10	0.2	1.7224880382775116	Wooden_thin	-1:-1	2
3	./Images/832090/caption/caption0.png	0,38,149.68421052631578	1,0,0	0,1,0	0,0,1	-35.255980861244005	-20	0.2	0.5	none(caption)	-1:-1	3
4	./Images/832090/Tracy McGrady 1.jpg	0,38,149.68421052631578	1,0,0	0,1,0	0,0,1	-12.28947368421052	-10	0.2	1.7224880382775116	Wooden_thin	-1:-1	4
5	./Images/832090/caption/caption1.png	0,38,149.68421052631578	1,0,0	0,1,0	0,0,1	-0.6770334928229627	-20	0.2	0.5	none(caption)	-1:-1	5
6	./Images/832090/Paul George Pacers.jpg	0,38,149.68421052631578	1,0,0	0,1,0	0,0,1	22.28947368421052	-10	0.2	1.7224880382775116	Wooden_thin	-1:-1	6
7	./Images/832090/caption/caption2.png	0,38,149.68421052631578	1,0,0	0,1,0	0,0,1	33.901913875598076	-20	0.2	0.5	none(caption)	-1:-1	7
8	./Images/832090/Giannis Antetokounmpo (39004611954).jpg	0,38,149.68421052631578	1,0,0	0,1,0	0,0,1	56.86842105263156	-10	0.2	1.7224880382775116	Wooden_thin	-1:-1	8
9	./Images/832090/caption/caption3.png	0,38,149.68421052631578	1,0,0	0,1,0	0,0,1	68.48086124401912	-20	0.2	0.5	none(caption)	-1:-1	9
10	Images/832090/table/fixed_INTRO.png	84.15789473684208,38,75.78947368421052	0,0,-1	0,1,0	1,0,0	0.0	-10	0.2	4.23125	Wooden_thin	-1:-1	10
