id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/448/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-124.80000000000001	0,11.09834,0	1.4	1	13
2	Images/448/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-109.20000000000002	0,11.09834,0	1.4	1	14
3	Images/448/sec1/sec1_02.jpg,Wooden_thin2	4	7.699999999999999	-93.60000000000001	0,11.09834,0	1.4	1	15
4	Images/448/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-78.00000000000001	0,11.09834,0	1.4	1	16
5	Images/448/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	-62.40000000000001	0,11.09834,0	1.4	1	17
6	Images/448/sec2/sec2_03.jpg,Wooden_thin2	4	7.699999999999999	-46.80000000000001	0,11.09834,0	1.4	1	18
7	Images/448/sec2/sec2_04.jpg,Wooden_thin2	4	7.699999999999999	-31.200000000000017	0,11.09834,0	1.4	1	19
8	Images/448/sec2/sec2_05.jpg,Wooden_thin2	4	7.699999999999999	-15.600000000000009	0,11.09834,0	1.4	1	20
9	Images/448/sec2/sec2_06.jpg,Wooden_thin2	4	7.699999999999999	-1.4210854715202004e-14	0,11.09834,0	1.4	1	21
10	Images/448/sec2/sec2_07.jpg,Wooden_thin2	4	7.699999999999999	15.599999999999994	0,11.09834,0	1.4	1	22
11	Images/448/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	31.19999999999999	0,11.09834,0	1.4	1	23
12	Images/448/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	46.79999999999998	0,11.09834,0	1.4	1	24
13	Images/448/sec3/sec3_03.jpg,Wooden_thin2	4	7.699999999999999	62.39999999999998	0,11.09834,0	1.4	1	25
14	Images/448/sec3/sec3_04.jpg,Wooden_thin2	4	7.699999999999999	77.99999999999997	0,11.09834,0	1.4	1	26
15	Images/448/sec3/sec3_05.jpg,Wooden_thin2	4	7.699999999999999	93.6	0,11.09834,0	1.4	1	27
16	Images/448/sec3/sec3_06.jpg,Wooden_thin2	4	7.699999999999999	109.19999999999999	0,11.09834,0	1.4	1	28
17	Images/448/sec3/sec3_07.jpg,Wooden_thin2	4	7.699999999999999	124.79999999999998	0,11.09834,0	1.4	1	29
18	Images/448/sec3/sec3_08.jpg,Wooden_thin2	4	7.699999999999999	-132.6	0,11.09834,0	1.4	2	30
19	Images/448/sec3/sec3_09.jpg,Wooden_thin2	4	7.699999999999999	-117.0	0,11.09834,0	1.4	2	31
20	Images/448/sec3/sec3_10.jpg,Wooden_thin2	4	7.699999999999999	-101.39999999999999	0,11.09834,0	1.4	2	32
21	Images/448/sec3/sec3_11.jpg,Wooden_thin2	4	7.699999999999999	-85.8	0,11.09834,0	1.4	2	33
22	Images/448/sec3/sec3_12.jpg,Wooden_thin2	4	7.699999999999999	-70.19999999999999	0,11.09834,0	1.4	2	34
23	Images/448/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	-54.599999999999994	0,11.09834,0	1.4	2	35
24	Images/448/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	2	36
25	Images/448/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	-23.39999999999999	0,11.09834,0	1.4	2	37
26	Images/448/sec6/sec6_02.jpg,Wooden_thin2	4	7.699999999999999	-7.799999999999997	0,11.09834,0	1.4	2	38
27	Images/448/sec6/sec6_03.jpg,Wooden_thin2	4	7.699999999999999	7.800000000000011	0,11.09834,0	1.4	2	39
28	Images/448/sec6/sec6_04.jpg,Wooden_thin2	4	7.699999999999999	23.400000000000006	0,11.09834,0	1.4	2	40
29	Images/448/sec6/sec6_05.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	2	41
30	Images/448/sec6/sec6_06.jpg,Wooden_thin2	4	7.699999999999999	54.599999999999994	0,11.09834,0	1.4	2	42
31	Images/448/sec6/sec6_07.jpg,Wooden_thin2	4	7.699999999999999	70.19999999999999	0,11.09834,0	1.4	2	43
32	Images/448/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	85.80000000000001	0,11.09834,0	1.4	2	44
33	Images/448/sec7/sec7_02.jpg,Wooden_thin2	4	7.699999999999999	101.4	0,11.09834,0	1.4	2	45
34	Images/448/sec7/sec7_03.jpg,Wooden_thin2	4	7.699999999999999	117.0	0,11.09834,0	1.4	2	46
