id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/2331103/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-226.2	0,11.09834,0	1.4	1	13
2	Images/2331103/sec0/sec0_02.jpg,Wooden_thin2	4	7.699999999999999	-210.6	0,11.09834,0	1.4	1	14
3	Images/2331103/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-195.0	0,11.09834,0	1.4	1	15
4	Images/2331103/sec1/sec1_02.jpg,Wooden_thin2	4	7.699999999999999	-179.39999999999998	0,11.09834,0	1.4	1	16
5	Images/2331103/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-163.79999999999998	0,11.09834,0	1.4	1	17
6	Images/2331103/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	-148.2	0,11.09834,0	1.4	1	18
7	Images/2331103/sec2/sec2_03.jpg,Wooden_thin2	4	7.699999999999999	-132.6	0,11.09834,0	1.4	1	19
8	Images/2331103/sec2/sec2_04.jpg,Wooden_thin2	4	7.699999999999999	-116.99999999999999	0,11.09834,0	1.4	1	20
9	Images/2331103/sec2/sec2_05.jpg,Wooden_thin2	4	7.699999999999999	-101.39999999999999	0,11.09834,0	1.4	1	21
10	Images/2331103/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	-85.79999999999998	0,11.09834,0	1.4	1	22
11	Images/2331103/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	-70.19999999999999	0,11.09834,0	1.4	1	23
12	Images/2331103/sec3/sec3_03.jpg,Wooden_thin2	4	7.699999999999999	-54.599999999999994	0,11.09834,0	1.4	1	24
13	Images/2331103/sec3/sec3_04.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	1	25
14	Images/2331103/sec3/sec3_05.jpg,Wooden_thin2	4	7.699999999999999	-23.400000000000006	0,11.09834,0	1.4	1	26
15	Images/2331103/sec3/sec3_06.jpg,Wooden_thin2	4	7.699999999999999	-7.799999999999983	0,11.09834,0	1.4	1	27
16	Images/2331103/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	7.800000000000011	0,11.09834,0	1.4	1	28
17	Images/2331103/sec4/sec4_02.jpg,Wooden_thin2	4	7.699999999999999	23.400000000000006	0,11.09834,0	1.4	1	29
18	Images/2331103/sec4/sec4_03.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	1	30
19	Images/2331103/sec4/sec4_04.jpg,Wooden_thin2	4	7.699999999999999	54.60000000000002	0,11.09834,0	1.4	1	31
20	Images/2331103/sec4/sec4_05.jpg,Wooden_thin2	4	7.699999999999999	70.19999999999999	0,11.09834,0	1.4	1	32
21	Images/2331103/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	85.80000000000001	0,11.09834,0	1.4	1	33
22	Images/2331103/sec5/sec5_02.jpg,Wooden_thin2	4	7.699999999999999	101.39999999999998	0,11.09834,0	1.4	1	34
23	Images/2331103/sec5/sec5_03.jpg,Wooden_thin2	4	7.699999999999999	117.0	0,11.09834,0	1.4	1	35
24	Images/2331103/sec5/sec5_04.jpg,Wooden_thin2	4	7.699999999999999	132.60000000000002	0,11.09834,0	1.4	1	36
25	Images/2331103/sec5/sec5_05.jpg,Wooden_thin2	4	7.699999999999999	148.2	0,11.09834,0	1.4	1	37
26	Images/2331103/sec5/sec5_06.jpg,Wooden_thin2	4	7.699999999999999	163.8	0,11.09834,0	1.4	1	38
27	Images/2331103/sec5/sec5_07.jpg,Wooden_thin2	4	7.699999999999999	179.39999999999998	0,11.09834,0	1.4	1	39
28	Images/2331103/sec5/sec5_08.jpg,Wooden_thin2	4	7.699999999999999	195.0	0,11.09834,0	1.4	1	40
29	Images/2331103/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	210.60000000000002	0,11.09834,0	1.4	1	41
30	Images/2331103/sec6/sec6_02.jpg,Wooden_thin2	4	7.699999999999999	226.2	0,11.09834,0	1.4	1	42
31	Images/2331103/sec6/sec6_03.jpg,Wooden_thin2	4	7.699999999999999	-226.2	0,11.09834,0	1.4	2	43
32	Images/2331103/sec6/sec6_04.jpg,Wooden_thin2	4	7.699999999999999	-210.6	0,11.09834,0	1.4	2	44
33	Images/2331103/sec6/sec6_05.jpg,Wooden_thin2	4	7.699999999999999	-195.0	0,11.09834,0	1.4	2	45
34	Images/2331103/sec6/sec6_06.jpg,Wooden_thin2	4	7.699999999999999	-179.39999999999998	0,11.09834,0	1.4	2	46
35	Images/2331103/sec6/sec6_07.jpg,Wooden_thin2	4	7.699999999999999	-163.79999999999998	0,11.09834,0	1.4	2	47
36	Images/2331103/sec6/sec6_08.jpg,Wooden_thin2	4	7.699999999999999	-148.2	0,11.09834,0	1.4	2	48
37	Images/2331103/sec6/sec6_09.jpg,Wooden_thin2	4	7.699999999999999	-132.6	0,11.09834,0	1.4	2	49
38	Images/2331103/sec6/sec6_10.jpg,Wooden_thin2	4	7.699999999999999	-116.99999999999999	0,11.09834,0	1.4	2	50
39	Images/2331103/sec6/sec6_11.jpg,Wooden_thin2	4	7.699999999999999	-101.39999999999999	0,11.09834,0	1.4	2	51
40	Images/2331103/sec6/sec6_12.jpg,Wooden_thin2	4	7.699999999999999	-85.79999999999998	0,11.09834,0	1.4	2	52
41	Images/2331103/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	-70.19999999999999	0,11.09834,0	1.4	2	53
42	Images/2331103/sec7/sec7_02.jpg,Wooden_thin2	4	7.699999999999999	-54.599999999999994	0,11.09834,0	1.4	2	54
43	Images/2331103/sec7/sec7_03.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	2	55
44	Images/2331103/sec8/sec8_01.jpg,Wooden_thin2	4	7.699999999999999	-23.400000000000006	0,11.09834,0	1.4	2	56
45	Images/2331103/sec8/sec8_02.jpg,Wooden_thin2	4	7.699999999999999	-7.799999999999983	0,11.09834,0	1.4	2	57
