ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/2501255/title_panel.png	-4.526315789473685,28.656,31.5	1,0,0	0,1,0	0,0,1	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/2501255/title_panel.png	-4.526315789473685,28.656,31.5	1,0,0	0,1,0	0,0,1	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/2501255/word_cloud.png	-92.16315789473684,38,99.41684210526314	0,0,1	0,1,0	-1,0,0	0	5	0.2	4	Wooden_thin2	-1:-1	23
2	./Images/2501255/Taipei Bridge Station Platform 5.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-59.30263157894737	-10	0.2	1.6736842105263157	Wooden_thin	-1:-1	3
3	./Images/2501255/caption/caption0.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-45.934210526315795	-20	0.2	0.7	none(caption)	-1:-1	4
4	./Images/2501255/Taipei Bridge Station Platform 1.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-33.58157894736842	-10	0.2	1.6736842105263157	Wooden_thin	-1:-1	5
5	./Images/2501255/caption/caption1.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-20.21315789473684	-20	0.2	0.7	none(caption)	-1:-1	6
6	./Images/2501255/Taipei Bridge Station Platform 2.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-7.860526315789471	-10	0.2	1.6736842105263157	Wooden_thin	-1:-1	7
7	./Images/2501255/caption/caption2.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	5.507894736842108	-20	0.2	0.7	none(caption)	-1:-1	8
8	./Images/2501255/Taipei Bridge Station 7-ELEVEN.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	17.86052631578947	-10	0.2	1.6736842105263157	Wooden_thin	-1:-1	9
9	./Images/2501255/caption/caption3.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	31.22894736842105	-20	0.2	0.7	none(caption)	-1:-1	10
10	./Images/2501255/Taipei Bridge Station Public Art.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	43.58157894736841	-10	0.2	1.6736842105263157	Wooden_thin	-1:-1	11
11	./Images/2501255/caption/caption4.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	56.94999999999999	-20	0.2	0.7	none(caption)	-1:-1	12
12	./Images/2501255/Taipei Bridge Station Platform.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	69.30263157894736	-10	0.2	1.6736842105263157	Wooden_thin	-1:-1	13
13	./Images/2501255/caption/caption5.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	82.67105263157893	-20	0.2	0.7	none(caption)	-1:-1	14
14	Images/2501255/table/fixed_台湾総督府.png	92.16315789473684,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	66.27789473684209	-10	0.2	2.1	Wooden_thin	-1:-1	15
15	./Images/2501255/caption/caption6.png	92.16315789473684,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	81.77789473684209	-20	0.2	0.7	none(caption)	-1:-1	16
16	Images/2501255/table/fixed_捷運.png	92.16315789473684,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	-1.4210854715202004e-14	-10	0.2	2.1	Wooden_thin	-1:-1	17
17	Images/2501255/table/fixed_駅階層.png	92.16315789473684,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	-66.27789473684213	-10	0.2	2.1	Wooden_thin	-1:-1	18
