id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/803/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-85.8	0,11.09834,0	1.4	1	3
2	Images/803/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	1	4
3	Images/803/sec1/sec1_02.jpg,Wooden_thin2	4	7.699999999999999	-54.599999999999994	0,11.09834,0	1.4	1	5
4	Images/803/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	1	6
5	Images/803/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	-23.4	0,11.09834,0	1.4	1	7
6	Images/803/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	-7.799999999999997	0,11.09834,0	1.4	1	8
7	Images/803/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	1	9
8	Images/803/sec3/sec3_03.jpg,Wooden_thin2	4	7.699999999999999	23.400000000000006	0,11.09834,0	1.4	1	10
9	Images/803/sec3/sec3_04.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	1	11
10	Images/803/sec3/sec3_05.jpg,Wooden_thin2	4	7.699999999999999	54.60000000000001	0,11.09834,0	1.4	1	12
11	Images/803/sec3/sec3_06.jpg,Wooden_thin2	4	7.699999999999999	70.2	0,11.09834,0	1.4	1	13
12	Images/803/sec3/sec3_07.jpg,Wooden_thin2	4	7.699999999999999	85.8	0,11.09834,0	1.4	1	14
13	Images/803/sec3/sec3_08.jpg,Wooden_thin2	4	7.699999999999999	-85.8	0,11.09834,0	1.4	2	15
14	Images/803/sec3/sec3_09.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	2	16
15	Images/803/sec3/sec3_10.jpg,Wooden_thin2	4	7.699999999999999	-54.599999999999994	0,11.09834,0	1.4	2	17
16	Images/803/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	2	18
17	Images/803/sec4/sec4_02.jpg,Wooden_thin2	4	7.699999999999999	-23.4	0,11.09834,0	1.4	2	19
18	Images/803/sec4/sec4_03.jpg,Wooden_thin2	4	7.699999999999999	-7.799999999999997	0,11.09834,0	1.4	2	20
19	Images/803/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	2	21
20	Images/803/sec5/sec5_02.jpg,Wooden_thin2	4	7.699999999999999	23.400000000000006	0,11.09834,0	1.4	2	22
21	Images/803/sec5/sec5_03.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	2	23
22	Images/803/sec5/sec5_04.jpg,Wooden_thin2	4	7.699999999999999	54.60000000000001	0,11.09834,0	1.4	2	24
23	Images/803/sec5/sec5_05.jpg,Wooden_thin2	4	7.699999999999999	70.2	0,11.09834,0	1.4	2	25
24	Images/803/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	85.8	0,11.09834,0	1.4	2	26
25	Images/803/sec6/sec6_02.jpg,Wooden_thin2	4	7.699999999999999	-85.8	0,11.09834,0	1.4	3	27
26	Images/803/sec6/sec6_03.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	3	28
27	Images/803/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	-54.599999999999994	0,11.09834,0	1.4	3	29
28	Images/803/sec8/sec8_01.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	3	30
29	Images/803/sec8/sec8_02.jpg,Wooden_thin2	4	7.699999999999999	-23.4	0,11.09834,0	1.4	3	31
30	Images/803/sec8/sec8_03.jpg,Wooden_thin2	4	7.699999999999999	-7.799999999999997	0,11.09834,0	1.4	3	32
31	Images/803/sec9/sec9_01.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	3	33
32	Images/803/sec10/sec10_01.jpg,Wooden_thin2	4	7.699999999999999	23.400000000000006	0,11.09834,0	1.4	3	34
33	Images/803/sec11/sec11_01.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	3	35
34	Images/803/sec12/sec12_01.jpg,Wooden_thin2	4	7.699999999999999	54.60000000000001	0,11.09834,0	1.4	3	36
