id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/396999/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	1	7
2	Images/396999/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-23.4	0,11.09834,0	1.4	1	8
3	Images/396999/sec1/sec1_02.jpg,Wooden_thin2	4	7.699999999999999	-7.800000000000001	0,11.09834,0	1.4	1	9
4	Images/396999/sec1/sec1_03.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	1	10
5	Images/396999/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	23.4	0,11.09834,0	1.4	1	11
6	Images/396999/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	1	12
7	Images/396999/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	15.600000000000001	0,11.09834,0	1.4	2	13
8	Images/396999/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	1.7763568394002505e-15	0,11.09834,0	1.4	2	14
9	Images/396999/sec4/sec4_02.jpg,Wooden_thin2	4	7.699999999999999	-15.599999999999998	0,11.09834,0	1.4	2	15
10	Images/396999/sec4/sec4_03.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	3	16
11	Images/396999/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	-23.4	0,11.09834,0	1.4	3	17
12	Images/396999/sec5/sec5_02.jpg,Wooden_thin2	4	7.699999999999999	-7.800000000000001	0,11.09834,0	1.4	3	18
13	Images/396999/sec5/sec5_03.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	3	19
