id	type	x	y	z	theta	gyokaku	range	spotAngle	intensity	color
1	spot	-255.07894736842104	103.5	247.0	0	0	200	90	1.7	0.8734482089393903,0.9545830432497396,0.7685008263576351,1
2	spot	0	103.5	494.7	0	0	200	90	1.7	0.8734482089393903,0.9545830432497396,0.7685008263576351,1
3	spot	217.78947368421052	103.5	265.6	0	0	200	90	1.7	0.8734482089393903,0.9545830432497396,0.7685008263576351,1
3	spot	-174.5263157894737	103.5	527.5105263157893	40	270	200	25	2.0	0.8734482089393903,0.9545830432497396,0.7685008263576351,1
4	spot	5.0	103.5	527.5105263157893	40	270	200	25	2.0	0.8734482089393903,0.9545830432497396,0.7685008263576351,1
5	spot	224.28947368421052	103.5	572.3674159398495	40	0	200	25	2.0	0.8734482089393903,0.9545830432497396,0.7685008263576351,1
6	spot	224.28947368421052	103.5	480.73617203007507	40	0	200	25	2.0	0.8734482089393903,0.9545830432497396,0.7685008263576351,1
7	spot	224.28947368421052	103.5	389.10492812030066	40	0	200	25	2.0	0.8734482089393903,0.9545830432497396,0.7685008263576351,1
8	spot	224.28947368421052	103.5	297.47368421052624	40	0	200	25	2.0	0.8734482089393903,0.9545830432497396,0.7685008263576351,1
9	spot	224.28947368421052	103.5	205.84244030075183	40	0	200	25	2.0	0.8734482089393903,0.9545830432497396,0.7685008263576351,1
10	spot	224.28947368421052	103.5	114.21119639097736	40	0	200	25	2.0	0.8734482089393903,0.9545830432497396,0.7685008263576351,1
11	spot	224.28947368421052	103.5	22.57995248120295	40	0	200	25	2.0	0.8734482089393903,0.9545830432497396,0.7685008263576351,1
12	spot	-112.14473684210526	103.5	291.5539578947368	60	180	200	40	3.6	0.8734482089393903,0.9545830432497396,0.7685008263576351,1
