ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/91/title_panel.png	-127.0,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/91/word_cloud.png	-148.2,38,140.05894736842106	0,0,1	0,1,0	-1,0,0	98.04126315789473	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/91/ItalophoneEuropeMap.png	-148.2,38,138.65835789473684	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
1	./Images/91/caption/caption0.png	-148.2,38,138.65835789473684	0,0,1	0,1,0	-1,0,0	35	-2	1	0.8	Wooden_thin2	-1:-1	23
3	./Images/91/Italy - Forms of Dialect.jpg	0,38,279.4105263157895	1,0,0	0,1,0	0,0,1	-83.79999999999998	-10	0.2	4.5	Wooden_thin	-1:-1	3
4	./Images/91/caption/caption1.png	0,38,279.4105263157895	1,0,0	0,1,0	0,0,1	-61.79999999999998	-20	1.5	0.7	none(caption)	-1:-1	4
5	./Images/91/Dante.png	0,38,279.4105263157895	1,0,0	0,1,0	0,0,1	5.0	-10	0.2	4.5	Wooden_thin	-1:-1	5
6	./Images/91/caption/caption2.png	0,38,279.4105263157895	1,0,0	0,1,0	0,0,1	27.0	-20	1.5	0.7	none(caption)	-1:-1	6
7	Images/91/table/fixed_子音 (consonante).png	148.2,38,141.47368421052633	0,0,-1	0,1,0	1,0,0	101.68279578947369	-10	0.2	8.090625	Wooden_thin	-1:-1	7
8	Images/91/table/fixed_数詞.png	148.2,38,141.47368421052633	0,0,-1	0,1,0	1,0,0	0.0	-10	0.2	3.1500000000000004	Wooden_thin	-1:-1	8
9	Images/91/table/fixed_文字.png	148.2,38,141.47368421052633	0,0,-1	0,1,0	1,0,0	-101.68279578947369	-10	0.2	8.615625000000001	Wooden_thin	-1:-1	9
