id	type	x	y	z	theta	gyokaku	range	spotAngle	intensity	color
1	spot	30.0	103.5	36.5	0	0	200	60	2.0	0.8609516134986589,0.8880270894843294,0.9670254774511453,1
2	spot	71.6736842105263	103.5	78.4	0	0	200	60	2.0	0.8609516134986589,0.8880270894843294,0.9670254774511453,1
3	spot	30.0	103.5	120.3	0	0	200	45	2.0	0.8609516134986589,0.8880270894843294,0.9670254774511453,1
3	spot	-72.64473684210526	103.5	138.3315789473684	40	270	200	30	3.6	0.8609516134986589,0.8880270894843294,0.9670254774511453,1
4	spot	-41.58684210526315	103.5	138.3315789473684	40	270	200	30	3.6	0.8609516134986589,0.8880270894843294,0.9670254774511453,1
5	spot	-10.528947368421044	103.5	138.3315789473684	40	270	200	30	3.6	0.8609516134986589,0.8880270894843294,0.9670254774511453,1
6	spot	20.528947368421044	103.5	138.3315789473684	40	270	200	30	3.6	0.8609516134986589,0.8880270894843294,0.9670254774511453,1
7	spot	51.58684210526316	103.5	138.3315789473684	40	270	200	30	3.6	0.8609516134986589,0.8880270894843294,0.9670254774511453,1
8	spot	82.64473684210525	103.5	138.3315789473684	40	270	200	30	3.6	0.8609516134986589,0.8880270894843294,0.9670254774511453,1
9	spot	48.173684210526304	103.5	185.63548872180448	40	0	200	30	3.6	0.8609516134986589,0.8880270894843294,0.9670254774511453,1
10	spot	48.173684210526304	103.5	157.2306766917293	40	0	200	30	3.6	0.8609516134986589,0.8880270894843294,0.9670254774511453,1
11	spot	48.173684210526304	103.5	128.82586466165412	40	0	200	30	3.6	0.8609516134986589,0.8880270894843294,0.9670254774511453,1
12	spot	48.173684210526304	103.5	100.42105263157893	40	0	200	30	3.6	0.8609516134986589,0.8880270894843294,0.9670254774511453,1
13	spot	48.173684210526304	103.5	72.01624060150374	40	0	200	30	3.6	0.8609516134986589,0.8880270894843294,0.9670254774511453,1
14	spot	48.173684210526304	103.5	43.61142857142856	40	0	200	30	3.6	0.8609516134986589,0.8880270894843294,0.9670254774511453,1
15	spot	48.173684210526304	103.5	15.206616541353398	40	0	200	30	3.6	0.8609516134986589,0.8880270894843294,0.9670254774511453,1
16	spot	0	103.5	99.41684210526314	60	180	200	40	3.6	0.8609516134986589,0.8880270894843294,0.9670254774511453,1
