id	type	x	y	z	theta	gyokaku	range	spotAngle	intensity	color
1	spot	0	103.5	40.4	18	180	200	60	2.0	0.7786881804255634,0.9666049925855136,0.7001352808770376,1
2	spot	0	103.5	116.19999999999999	18	0	200	60	2.0	0.7786881804255634,0.9666049925855136,0.7001352808770376,1
3	spot	0	103.5	177.0	18	180	200	45	2.0	0.7786881804255634,0.9666049925855136,0.7001352808770376,1
3	spot	0	103.5	41.46315789473684	38	180	200	30	2	0.7786881804255634,0.9666049925855136,0.7001352808770376,1
4	spot	0	103.5	84.38947368421053	38	180	200	30	2	0.7786881804255634,0.9666049925855136,0.7001352808770376,1
5	spot	0	103.5	127.31578947368422	38	180	200	30	2	0.7786881804255634,0.9666049925855136,0.7001352808770376,1
6	spot	0	103.5	170.2421052631579	38	180	200	30	2	0.7786881804255634,0.9666049925855136,0.7001352808770376,1
7	spot	0	103.5	213.16842105263157	38	180	200	30	2	0.7786881804255634,0.9666049925855136,0.7001352808770376,1
8	spot	0	103.5	220.16842105263157	38	0	200	30	2	0.7786881804255634,0.9666049925855136,0.7001352808770376,1
9	spot	0	103.5	171.2421052631579	38	0	200	30	2	0.7786881804255634,0.9666049925855136,0.7001352808770376,1
10	spot	0	103.5	122.31578947368419	38	0	200	30	2	0.7786881804255634,0.9666049925855136,0.7001352808770376,1
11	spot	0	103.5	73.38947368421051	38	0	200	30	2	0.7786881804255634,0.9666049925855136,0.7001352808770376,1
12	spot	0	103.5	24.463157894736838	38	0	200	30	2	0.7786881804255634,0.9666049925855136,0.7001352808770376,1
