ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/2900504/title_panel.png	-25.0,28.656,12	0,0,1	0,1,0	-1,0,0	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/2900504/title_panel.png	-25.0,28.656,12	0,0,1	0,1,0	-1,0,0	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/2900504/word_cloud.png	0,38,110.89302631578947	1,0,0	0,1,0	0,0,1	0	5	0.2	4	Wooden_thin2	-1:-1	23
2	./Images/2900504/Flag of Uozu Toyama.JPG	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	-31.427631578947366	0	0.2	0.7078947368421052	Wooden_thin	-1:-1	2
3	./Images/2900504/caption/caption0.png	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	-22.88815789473684	-10	0.2	0.7	none(caption)	-1:-1	3
4	./Images/2900504/Flag of Fukumitsu Toyama.png	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	-21.01973684210526	0	0.2	0.7078947368421052	Wooden_thin	-1:-1	4
5	./Images/2900504/caption/caption1.png	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	-12.480263157894733	-10	0.2	0.7	none(caption)	-1:-1	5
6	./Images/2900504/Flag of Inami Toyama.png	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	-10.611842105263158	0	0.2	0.7078947368421052	Wooden_thin	-1:-1	6
7	./Images/2900504/caption/caption2.png	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	-2.072368421052632	-10	0.2	0.7	none(caption)	-1:-1	7
8	./Images/2900504/Flag of Fukuno Toyama.png	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	-0.20394736842104777	0	0.2	0.7078947368421052	Wooden_thin	-1:-1	8
9	./Images/2900504/caption/caption3.png	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	8.335526315789478	-10	0.2	0.7	none(caption)	-1:-1	9
10	./Images/2900504/Flag of Johana Toyama.png	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	10.203947368421048	0	0.2	0.7078947368421052	Wooden_thin	-1:-1	10
11	./Images/2900504/caption/caption4.png	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	18.743421052631575	-10	0.2	0.7	none(caption)	-1:-1	11
12	./Images/2900504/Flag of Toga Toyama.png	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	20.611842105263158	0	0.2	0.7078947368421052	Wooden_thin	-1:-1	12
13	./Images/2900504/caption/caption5.png	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	29.151315789473685	-10	0.2	0.7	none(caption)	-1:-1	13
14	./Images/2900504/Flag of Iguchi Toyama.png	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	31.019736842105253	0	0.2	0.7078947368421052	Wooden_thin	-1:-1	14
15	./Images/2900504/caption/caption6.png	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	39.55921052631578	-10	0.2	0.7	none(caption)	-1:-1	15
16	./Images/2900504/Flag of Former Tonami Toyama.JPG	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	41.42763157894736	0	0.2	0.7078947368421052	Wooden_thin	-1:-1	16
17	./Images/2900504/caption/caption7.png	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	49.96710526315789	-10	0.2	0.7	none(caption)	-1:-1	17
18	Images/2900504/table/fixed_市部.png	48.75,38,56.63157894736842	0,0,-1	0,1,0	1,0,0	28.31578947368421	0	0.2	2.1	Wooden_thin	-1:-1	18
19	Images/2900504/table/fixed_廃止された市町村旗.png	48.75,38,56.63157894736842	0,0,-1	0,1,0	1,0,0	-28.315789473684212	0	0.2	2.1	Wooden_thin	-1:-1	19
