id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/395/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-148.2	0,11.09834,0	1.4	1	13
2	Images/395/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-132.6	0,11.09834,0	1.4	1	14
3	Images/395/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-116.99999999999999	0,11.09834,0	1.4	1	15
4	Images/395/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	-101.39999999999999	0,11.09834,0	1.4	1	16
5	Images/395/sec2/sec2_03.jpg,Wooden_thin2	4	7.699999999999999	-85.79999999999998	0,11.09834,0	1.4	1	17
6	Images/395/sec2/sec2_04.jpg,Wooden_thin2	4	7.699999999999999	-70.19999999999999	0,11.09834,0	1.4	1	18
7	Images/395/sec2/sec2_05.jpg,Wooden_thin2	4	7.699999999999999	-54.599999999999994	0,11.09834,0	1.4	1	19
8	Images/395/sec2/sec2_06.jpg,Wooden_thin2	4	7.699999999999999	-38.999999999999986	0,11.09834,0	1.4	1	20
9	Images/395/sec2/sec2_07.jpg,Wooden_thin2	4	7.699999999999999	-23.39999999999999	0,11.09834,0	1.4	1	21
10	Images/395/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	-7.799999999999983	0,11.09834,0	1.4	1	22
11	Images/395/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	7.800000000000011	0,11.09834,0	1.4	1	23
12	Images/395/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	23.400000000000006	0,11.09834,0	1.4	1	24
13	Images/395/sec4/sec4_02.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	1	25
14	Images/395/sec4/sec4_03.jpg,Wooden_thin2	4	7.699999999999999	54.599999999999994	0,11.09834,0	1.4	1	26
15	Images/395/sec4/sec4_04.jpg,Wooden_thin2	4	7.699999999999999	70.20000000000002	0,11.09834,0	1.4	1	27
16	Images/395/sec4/sec4_05.jpg,Wooden_thin2	4	7.699999999999999	85.80000000000001	0,11.09834,0	1.4	1	28
17	Images/395/sec4/sec4_06.jpg,Wooden_thin2	4	7.699999999999999	101.4	0,11.09834,0	1.4	1	29
18	Images/395/sec4/sec4_07.jpg,Wooden_thin2	4	7.699999999999999	117.0	0,11.09834,0	1.4	1	30
19	Images/395/sec4/sec4_08.jpg,Wooden_thin2	4	7.699999999999999	132.60000000000002	0,11.09834,0	1.4	1	31
20	Images/395/sec4/sec4_09.jpg,Wooden_thin2	4	7.699999999999999	148.2	0,11.09834,0	1.4	1	32
21	Images/395/sec4/sec4_10.jpg,Wooden_thin2	4	7.699999999999999	-156.0	0,11.09834,0	1.4	2	33
22	Images/395/sec4/sec4_11.jpg,Wooden_thin2	4	7.699999999999999	-140.4	0,11.09834,0	1.4	2	34
23	Images/395/sec4/sec4_12.jpg,Wooden_thin2	4	7.699999999999999	-124.8	0,11.09834,0	1.4	2	35
24	Images/395/sec4/sec4_13.jpg,Wooden_thin2	4	7.699999999999999	-109.2	0,11.09834,0	1.4	2	36
25	Images/395/sec4/sec4_14.jpg,Wooden_thin2	4	7.699999999999999	-93.6	0,11.09834,0	1.4	2	37
26	Images/395/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	-78.0	0,11.09834,0	1.4	2	38
27	Images/395/sec5/sec5_02.jpg,Wooden_thin2	4	7.699999999999999	-62.400000000000006	0,11.09834,0	1.4	2	39
28	Images/395/sec5/sec5_03.jpg,Wooden_thin2	4	7.699999999999999	-46.8	0,11.09834,0	1.4	2	40
29	Images/395/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	-31.200000000000003	0,11.09834,0	1.4	2	41
30	Images/395/sec6/sec6_02.jpg,Wooden_thin2	4	7.699999999999999	-15.599999999999994	0,11.09834,0	1.4	2	42
31	Images/395/sec6/sec6_03.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	2	43
32	Images/395/sec6/sec6_04.jpg,Wooden_thin2	4	7.699999999999999	15.599999999999994	0,11.09834,0	1.4	2	44
33	Images/395/sec6/sec6_05.jpg,Wooden_thin2	4	7.699999999999999	31.19999999999999	0,11.09834,0	1.4	2	45
34	Images/395/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	46.79999999999998	0,11.09834,0	1.4	2	46
35	Images/395/sec7/sec7_02.jpg,Wooden_thin2	4	7.699999999999999	62.400000000000006	0,11.09834,0	1.4	2	47
36	Images/395/sec7/sec7_03.jpg,Wooden_thin2	4	7.699999999999999	78.0	0,11.09834,0	1.4	2	48
37	Images/395/sec8/sec8_01.jpg,Wooden_thin2	4	7.699999999999999	93.6	0,11.09834,0	1.4	2	49
38	Images/395/sec8/sec8_02.jpg,Wooden_thin2	4	7.699999999999999	109.19999999999999	0,11.09834,0	1.4	2	50
39	Images/395/sec8/sec8_03.jpg,Wooden_thin2	4	7.699999999999999	124.80000000000001	0,11.09834,0	1.4	2	51
