ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/75614/title_panel.png	-111.2632,28.656,31.5	1,0,0	0,1,0	0,0,1	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/75614/title_panel.png	-111.2632,28.656,31.5	1,0,0	0,1,0	0,0,1	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/75614/word_cloud.png	-196.2316,38,140.0589	0,0,1	0,1,0	-1,0,0	0	5	0.2	4	Wooden_thin2	-1:-1	23
2	./Images/75614/The Otemachi Tower.JPG	0,38,279.4105	1,0,0	0,1,0	0,0,1	-130.9237	-10	0.2	4.5	Wooden_thin	-1:-1	3
3	./Images/75614/US long grain rice.jpg	0,38,279.4105	1,0,0	0,1,0	0,0,1	-40.3079	-10	0.2	4.5	Wooden_thin	-1:-1	4
4	./Images/75614/caption/caption1.png	0,38,279.4105	1,0,0	0,1,0	0,0,1	-18.3079	-20	1.5	0.7	none(caption)	-1:-1	5
5	./Images/75614/Marunouchi Center Building 2012-10-08.JPG	0,38,279.4105	1,0,0	0,1,0	0,0,1	50.3079	-10	0.2	4.5	Wooden_thin	-1:-1	6
6	./Images/75614/caption/caption2.png	0,38,279.4105	1,0,0	0,1,0	0,0,1	72.30789	-20	1.5	0.7	none(caption)	-1:-1	7
7	./Images/75614/Mizuho Financial Group (headquarters).jpg	0,38,279.4105	1,0,0	0,1,0	0,0,1	140.9237	-10	0.2	4.5	Wooden_thin	-1:-1	8
8	./Images/75614/caption/caption3.png	0,38,279.4105	1,0,0	0,1,0	0,0,1	162.9237	-20	1.5	0.7	none(caption)	-1:-1	9
9	Images/75614/table/fixed_重要な子会社の状況.png	196.2316,38,141.4737	0,0,-1	0,1,0	1,0,0	0	-10	0.2	6	Wooden_thin	-1:-1	10
