ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/10717/title_panel.png	-324.0526315789474,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/10717/word_cloud.png	-340.3263157894737,38,327.0126315789474	0,0,1	0,1,0	-1,0,0	228.90884210526315	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/10717/1954 Nishitetsu-Lions 1st-Pacific-League-Champion.jpg	-340.3263157894737,38,323.7425052631579	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
1	./Images/10717/caption/caption0.png	-340.3263157894737,38,323.7425052631579	0,0,1	0,1,0	-1,0,0	35	-2	1	0.8	Wooden_thin2	-1:-1	23
3	./Images/10717/Korakuen Stadium-4.jpg	0,38,652.3736842105263	1,0,0	0,1,0	0,0,1	-238.99473684210528	-10	0.2	4.5	Wooden_thin	-1:-1	3
4	./Images/10717/caption/caption1.png	0,38,652.3736842105263	1,0,0	0,1,0	0,0,1	-216.99473684210528	-20	1.5	0.7	none(caption)	-1:-1	4
5	./Images/10717/Korakuen Stadium-5.jpg	0,38,652.3736842105263	1,0,0	0,1,0	0,0,1	-76.33157894736843	-10	0.2	4.5	Wooden_thin	-1:-1	5
6	./Images/10717/caption/caption2.png	0,38,652.3736842105263	1,0,0	0,1,0	0,0,1	-54.33157894736843	-20	1.5	0.7	none(caption)	-1:-1	6
7	./Images/10717/Kazuhisa inao no.24.jpg	0,38,652.3736842105263	1,0,0	0,1,0	0,0,1	86.33157894736843	-10	0.2	4.5	Wooden_thin	-1:-1	7
8	./Images/10717/caption/caption3.png	0,38,652.3736842105263	1,0,0	0,1,0	0,0,1	108.33157894736843	-20	1.5	0.7	none(caption)	-1:-1	8
9	Images/10717/table/fixed_歴代監督.png	340.3263157894737,38,330.3157894736842	0,0,-1	0,1,0	1,0,0	0.0	-10	0.2	16.115624999999998	Wooden_thin	-1:-1	9
