id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/73974/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	1	14
2	Images/73974/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-54.6	0,11.09834,0	1.4	1	15
3	Images/73974/sec1/sec1_02.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	1	16
4	Images/73974/sec1/sec1_03.jpg,Wooden_thin2	4	7.699999999999999	-23.400000000000006	0,11.09834,0	1.4	1	17
5	Images/73974/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-7.800000000000004	0,11.09834,0	1.4	1	18
6	Images/73974/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	1	19
7	Images/73974/sec2/sec2_03.jpg,Wooden_thin2	4	7.699999999999999	23.39999999999999	0,11.09834,0	1.4	1	20
8	Images/73974/sec2/sec2_04.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	1	21
9	Images/73974/sec2/sec2_05.jpg,Wooden_thin2	4	7.699999999999999	54.599999999999994	0,11.09834,0	1.4	1	22
10	Images/73974/sec2/sec2_06.jpg,Wooden_thin2	4	7.699999999999999	70.2	0,11.09834,0	1.4	1	23
11	Images/73974/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	46.8	0,11.09834,0	1.4	2	24
12	Images/73974/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	31.199999999999996	0,11.09834,0	1.4	2	25
13	Images/73974/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	15.599999999999998	0,11.09834,0	1.4	2	26
14	Images/73974/sec4/sec4_02.jpg,Wooden_thin2	4	7.699999999999999	-0.0	0,11.09834,0	1.4	2	27
15	Images/73974/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	-15.600000000000001	0,11.09834,0	1.4	2	28
16	Images/73974/sec5/sec5_02.jpg,Wooden_thin2	4	7.699999999999999	-31.200000000000003	0,11.09834,0	1.4	2	29
17	Images/73974/sec5/sec5_03.jpg,Wooden_thin2	4	7.699999999999999	-46.8	0,11.09834,0	1.4	2	30
18	Images/73974/sec5/sec5_04.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	3	31
19	Images/73974/sec5/sec5_05.jpg,Wooden_thin2	4	7.699999999999999	-54.6	0,11.09834,0	1.4	3	32
20	Images/73974/sec5/sec5_06.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	3	33
21	Images/73974/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	-23.400000000000006	0,11.09834,0	1.4	3	34
22	Images/73974/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	-7.800000000000004	0,11.09834,0	1.4	3	35
23	Images/73974/sec8/sec8_01.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	3	36
24	Images/73974/sec9/sec9_01.jpg,Wooden_thin2	4	7.699999999999999	23.39999999999999	0,11.09834,0	1.4	3	37
