id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/351468/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-46.8	0,11.09834,0	1.4	1	9
2	Images/351468/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-31.199999999999996	0,11.09834,0	1.4	1	10
3	Images/351468/sec1/sec1_02.jpg,Wooden_thin2	4	7.699999999999999	-15.599999999999998	0,11.09834,0	1.4	1	11
4	Images/351468/sec1/sec1_03.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	1	12
5	Images/351468/sec1/sec1_04.jpg,Wooden_thin2	4	7.699999999999999	15.600000000000001	0,11.09834,0	1.4	1	13
6	Images/351468/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	31.200000000000003	0,11.09834,0	1.4	1	14
7	Images/351468/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	46.8	0,11.09834,0	1.4	1	15
8	Images/351468/sec2/sec2_03.jpg,Wooden_thin2	4	7.699999999999999	-46.8	0,11.09834,0	1.4	2	16
9	Images/351468/sec2/sec2_04.jpg,Wooden_thin2	4	7.699999999999999	-31.199999999999996	0,11.09834,0	1.4	2	17
10	Images/351468/sec2/sec2_05.jpg,Wooden_thin2	4	7.699999999999999	-15.599999999999998	0,11.09834,0	1.4	2	18
11	Images/351468/sec2/sec2_06.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	2	19
12	Images/351468/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	15.600000000000001	0,11.09834,0	1.4	2	20
13	Images/351468/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	31.200000000000003	0,11.09834,0	1.4	2	21
14	Images/351468/sec3/sec3_03.jpg,Wooden_thin2	4	7.699999999999999	46.8	0,11.09834,0	1.4	2	22
15	Images/351468/sec3/sec3_04.jpg,Wooden_thin2	4	7.699999999999999	-46.8	0,11.09834,0	1.4	3	23
16	Images/351468/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	-31.199999999999996	0,11.09834,0	1.4	3	24
17	Images/351468/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	-15.599999999999998	0,11.09834,0	1.4	3	25
18	Images/351468/sec5/sec5_02.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	3	26
19	Images/351468/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	15.600000000000001	0,11.09834,0	1.4	3	27
