id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/24005/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-280.8	0,11.09834,0	1.4	1	9
2	Images/24005/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-265.2	0,11.09834,0	1.4	1	10
3	Images/24005/sec1/sec1_02.jpg,Wooden_thin2	4	7.699999999999999	-249.60000000000002	0,11.09834,0	1.4	1	11
4	Images/24005/sec1/sec1_03.jpg,Wooden_thin2	4	7.699999999999999	-234.0	0,11.09834,0	1.4	1	12
5	Images/24005/sec1/sec1_04.jpg,Wooden_thin2	4	7.699999999999999	-218.4	0,11.09834,0	1.4	1	13
6	Images/24005/sec1/sec1_05.jpg,Wooden_thin2	4	7.699999999999999	-202.8	0,11.09834,0	1.4	1	14
7	Images/24005/sec1/sec1_06.jpg,Wooden_thin2	4	7.699999999999999	-187.20000000000002	0,11.09834,0	1.4	1	15
8	Images/24005/sec1/sec1_07.jpg,Wooden_thin2	4	7.699999999999999	-171.60000000000002	0,11.09834,0	1.4	1	16
9	Images/24005/sec1/sec1_08.jpg,Wooden_thin2	4	7.699999999999999	-156.0	0,11.09834,0	1.4	1	17
10	Images/24005/sec1/sec1_09.jpg,Wooden_thin2	4	7.699999999999999	-140.4	0,11.09834,0	1.4	1	18
11	Images/24005/sec1/sec1_10.jpg,Wooden_thin2	4	7.699999999999999	-124.80000000000001	0,11.09834,0	1.4	1	19
12	Images/24005/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-109.20000000000002	0,11.09834,0	1.4	1	20
13	Images/24005/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	-93.60000000000002	0,11.09834,0	1.4	1	21
14	Images/24005/sec2/sec2_03.jpg,Wooden_thin2	4	7.699999999999999	-78.00000000000003	0,11.09834,0	1.4	1	22
15	Images/24005/sec2/sec2_04.jpg,Wooden_thin2	4	7.699999999999999	-62.400000000000006	0,11.09834,0	1.4	1	23
16	Images/24005/sec2/sec2_05.jpg,Wooden_thin2	4	7.699999999999999	-46.80000000000001	0,11.09834,0	1.4	1	24
17	Images/24005/sec2/sec2_06.jpg,Wooden_thin2	4	7.699999999999999	-31.200000000000017	0,11.09834,0	1.4	1	25
18	Images/24005/sec2/sec2_07.jpg,Wooden_thin2	4	7.699999999999999	-15.600000000000023	0,11.09834,0	1.4	1	26
19	Images/24005/sec2/sec2_08.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	1	27
20	Images/24005/sec2/sec2_09.jpg,Wooden_thin2	4	7.699999999999999	15.599999999999966	0,11.09834,0	1.4	1	28
21	Images/24005/sec2/sec2_10.jpg,Wooden_thin2	4	7.699999999999999	31.19999999999999	0,11.09834,0	1.4	1	29
22	Images/24005/sec2/sec2_11.jpg,Wooden_thin2	4	7.699999999999999	46.799999999999955	0,11.09834,0	1.4	1	30
23	Images/24005/sec2/sec2_12.jpg,Wooden_thin2	4	7.699999999999999	62.39999999999998	0,11.09834,0	1.4	1	31
24	Images/24005/sec2/sec2_13.jpg,Wooden_thin2	4	7.699999999999999	78.0	0,11.09834,0	1.4	1	32
25	Images/24005/sec2/sec2_14.jpg,Wooden_thin2	4	7.699999999999999	93.59999999999997	0,11.09834,0	1.4	1	33
26	Images/24005/sec2/sec2_15.jpg,Wooden_thin2	4	7.699999999999999	109.19999999999999	0,11.09834,0	1.4	1	34
27	Images/24005/sec2/sec2_16.jpg,Wooden_thin2	4	7.699999999999999	124.79999999999995	0,11.09834,0	1.4	1	35
28	Images/24005/sec2/sec2_17.jpg,Wooden_thin2	4	7.699999999999999	140.39999999999998	0,11.09834,0	1.4	1	36
29	Images/24005/sec2/sec2_18.jpg,Wooden_thin2	4	7.699999999999999	156.0	0,11.09834,0	1.4	1	37
30	Images/24005/sec2/sec2_19.jpg,Wooden_thin2	4	7.699999999999999	171.59999999999997	0,11.09834,0	1.4	1	38
31	Images/24005/sec2/sec2_20.jpg,Wooden_thin2	4	7.699999999999999	187.2	0,11.09834,0	1.4	1	39
32	Images/24005/sec2/sec2_21.jpg,Wooden_thin2	4	7.699999999999999	202.79999999999995	0,11.09834,0	1.4	1	40
33	Images/24005/sec2/sec2_22.jpg,Wooden_thin2	4	7.699999999999999	218.39999999999998	0,11.09834,0	1.4	1	41
34	Images/24005/sec2/sec2_23.jpg,Wooden_thin2	4	7.699999999999999	233.99999999999994	0,11.09834,0	1.4	1	42
35	Images/24005/sec2/sec2_24.jpg,Wooden_thin2	4	7.699999999999999	249.59999999999997	0,11.09834,0	1.4	1	43
36	Images/24005/sec2/sec2_25.jpg,Wooden_thin2	4	7.699999999999999	265.2	0,11.09834,0	1.4	1	44
37	Images/24005/sec2/sec2_26.jpg,Wooden_thin2	4	7.699999999999999	280.8	0,11.09834,0	1.4	1	45
38	Images/24005/sec2/sec2_27.jpg,Wooden_thin2	4	7.699999999999999	-280.8	0,11.09834,0	1.4	2	46
39	Images/24005/sec2/sec2_28.jpg,Wooden_thin2	4	7.699999999999999	-265.2	0,11.09834,0	1.4	2	47
40	Images/24005/sec2/sec2_29.jpg,Wooden_thin2	4	7.699999999999999	-249.60000000000002	0,11.09834,0	1.4	2	48
41	Images/24005/sec2/sec2_30.jpg,Wooden_thin2	4	7.699999999999999	-234.0	0,11.09834,0	1.4	2	49
42	Images/24005/sec2/sec2_31.jpg,Wooden_thin2	4	7.699999999999999	-218.4	0,11.09834,0	1.4	2	50
43	Images/24005/sec2/sec2_32.jpg,Wooden_thin2	4	7.699999999999999	-202.8	0,11.09834,0	1.4	2	51
44	Images/24005/sec2/sec2_33.jpg,Wooden_thin2	4	7.699999999999999	-187.20000000000002	0,11.09834,0	1.4	2	52
45	Images/24005/sec2/sec2_34.jpg,Wooden_thin2	4	7.699999999999999	-171.60000000000002	0,11.09834,0	1.4	2	53
46	Images/24005/sec2/sec2_35.jpg,Wooden_thin2	4	7.699999999999999	-156.0	0,11.09834,0	1.4	2	54
47	Images/24005/sec2/sec2_36.jpg,Wooden_thin2	4	7.699999999999999	-140.4	0,11.09834,0	1.4	2	55
48	Images/24005/sec2/sec2_37.jpg,Wooden_thin2	4	7.699999999999999	-124.80000000000001	0,11.09834,0	1.4	2	56
49	Images/24005/sec2/sec2_38.jpg,Wooden_thin2	4	7.699999999999999	-109.20000000000002	0,11.09834,0	1.4	2	57
50	Images/24005/sec2/sec2_39.jpg,Wooden_thin2	4	7.699999999999999	-93.60000000000002	0,11.09834,0	1.4	2	58
51	Images/24005/sec2/sec2_40.jpg,Wooden_thin2	4	7.699999999999999	-78.00000000000003	0,11.09834,0	1.4	2	59
52	Images/24005/sec2/sec2_41.jpg,Wooden_thin2	4	7.699999999999999	-62.400000000000006	0,11.09834,0	1.4	2	60
53	Images/24005/sec2/sec2_42.jpg,Wooden_thin2	4	7.699999999999999	-46.80000000000001	0,11.09834,0	1.4	2	61
54	Images/24005/sec2/sec2_43.jpg,Wooden_thin2	4	7.699999999999999	-31.200000000000017	0,11.09834,0	1.4	2	62
55	Images/24005/sec2/sec2_44.jpg,Wooden_thin2	4	7.699999999999999	-15.600000000000023	0,11.09834,0	1.4	2	63
56	Images/24005/sec2/sec2_45.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	2	64
57	Images/24005/sec2/sec2_46.jpg,Wooden_thin2	4	7.699999999999999	15.599999999999966	0,11.09834,0	1.4	2	65
58	Images/24005/sec2/sec2_47.jpg,Wooden_thin2	4	7.699999999999999	31.19999999999999	0,11.09834,0	1.4	2	66
