ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/1247413/title_panel.png	-61.31578947368419,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/1247413/word_cloud.png	-84.15789473684208,38,99.41684210526314	0,0,1	0,1,0	-1,0,0	69.5917894736842	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/1247413/Kumagawa-rail KT100 KT-103 hitoyoshi.jpg	-84.15789473684208,38,98.42267368421051	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
3	./Images/1247413/Kumagawa-rail KT100 KT-103 hitoyoshi.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-41.105263157894726	-10	0.2	1.9311740890688258	Wooden_thin	-1:-1	3
4	./Images/1247413/caption/caption1.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-27.66801619433197	-20	1.5	0.7	none(caption)	-1:-1	4
5	./Images/1247413/Kumagawa-rail KT100 KT-101 interior 1.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	5.0	-10	0.2	1.9311740890688258	Wooden_thin	-1:-1	5
6	./Images/1247413/caption/caption2.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	18.437246963562753	-20	1.5	0.7	none(caption)	-1:-1	6
7	./Images/1247413/Kumagawa-rail KT100 KT-101 cockpit 1.jpg	84.15789473684208,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	72.17662736842104	-10	0.2	4.5	Wooden_thin	-1:-1	7
8	./Images/1247413/caption/caption3.png	84.15789473684208,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	94.17662736842104	-20	1.5	0.7	none(caption)	-1:-1	8
9	./Images/1247413/Kumagawa-kt104.jpg	84.15789473684208,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	0.0	-10	0.2	4.5	Wooden_thin	-1:-1	9
10	./Images/1247413/caption/caption4.png	84.15789473684208,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	22.0	-20	1.5	0.7	none(caption)	-1:-1	10
11	./Images/1247413/Kumagawa-rail KT200 hitoyoshi.jpg	84.15789473684208,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	-72.17662736842107	-10	0.2	4.5	Wooden_thin	-1:-1	11
12	./Images/1247413/caption/caption5.png	84.15789473684208,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	-50.176627368421066	-20	1.5	0.7	none(caption)	-1:-1	12
