ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/219627/title_panel.png	-25.0,28.656,12	0,0,1	0,1,0	-1,0,0	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/219627/title_panel.png	-25.0,28.656,12	0,0,1	0,1,0	-1,0,0	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/219627/word_cloud.png	0,38,208.43407894736842	1,0,0	0,1,0	0,0,1	0	5	0.2	4	Wooden_thin2	-1:-1	23
2	./Images/219627/105Type-WestJapanRailwayCompanykisei-8697.JPG	-48.75,38,105.89473684210526	0,0,1	0,1,0	-1,0,0	-55.59649122807018	0	0.2	3	Wooden_thin	-1:-1	3
3	./Images/219627/caption/caption0.png	-48.75,38,105.89473684210526	0,0,1	0,1,0	-1,0,0	-35.59649122807018	-10	0.2	0.7	none(caption)	-1:-1	4
4	./Images/219627/Southernmost station in Honshu.jpg	-48.75,38,105.89473684210526	0,0,1	0,1,0	-1,0,0	5.0	0	0.2	3	Wooden_thin	-1:-1	5
5	./Images/219627/caption/caption1.png	-48.75,38,105.89473684210526	0,0,1	0,1,0	-1,0,0	25.0	-10	0.2	0.7	none(caption)	-1:-1	6
6	./Images/219627/KushimotoSt3.jpg	-48.75,38,105.89473684210526	0,0,1	0,1,0	-1,0,0	65.59649122807016	0	0.2	3	Wooden_thin	-1:-1	7
7	./Images/219627/caption/caption2.png	-48.75,38,105.89473684210526	0,0,1	0,1,0	-1,0,0	85.59649122807016	-10	0.2	0.7	none(caption)	-1:-1	8
8	Images/219627/table/fixed_のりば.png	48.75,38,105.89473684210526	0,0,-1	0,1,0	1,0,0	52.94736842105263	0	0.2	2.1	Wooden_thin	-1:-1	9
9	Images/219627/table/fixed_利用状況.png	48.75,38,105.89473684210526	0,0,-1	0,1,0	1,0,0	-52.94736842105263	0	0.2	2.1	Wooden_thin	-1:-1	10
