ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/15321/title_panel.png	-45.57894736842104,28.656,31.5	1,0,0	0,1,0	0,0,1	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/15321/title_panel.png	-45.57894736842104,28.656,31.5	1,0,0	0,1,0	0,0,1	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/15321/word_cloud.png	-132.18947368421053,38,131.93052631578948	0,0,1	0,1,0	-1,0,0	0	5	0.2	4	Wooden_thin2	-1:-1	23
2	./Images/15321/Stone monument of the Birthplace of Tamiya inc.jpg	0,38,263.19473684210527	1,0,0	0,1,0	0,0,1	-73.1263157894737	-10	0.2	2.0191387559808613	Wooden_thin	-1:-1	3
3	./Images/15321/caption/caption0.png	0,38,263.19473684210527	1,0,0	0,1,0	0,0,1	-60.030622009569385	-20	0.2	0.5	none(caption)	-1:-1	4
4	./Images/15321/Lotus 102B.jpg	0,38,263.19473684210527	1,0,0	0,1,0	0,0,1	5.0	-10	0.2	2.0191387559808613	Wooden_thin	-1:-1	5
5	./Images/15321/caption/caption1.png	0,38,263.19473684210527	1,0,0	0,1,0	0,0,1	18.09569377990431	-20	0.2	0.5	none(caption)	-1:-1	6
6	./Images/15321/Tamiya grasshopper.jpg	0,38,263.19473684210527	1,0,0	0,1,0	0,0,1	83.1263157894737	-10	0.2	2.0191387559808613	Wooden_thin	-1:-1	7
7	./Images/15321/caption/caption2.png	0,38,263.19473684210527	1,0,0	0,1,0	0,0,1	96.222009569378	-20	0.2	0.5	none(caption)	-1:-1	8
8	./Images/15321/Tamiya circuit 01.JPG	132.18947368421053,38,133.26315789473685	0,0,-1	0,1,0	1,0,0	87.95368421052632	-10	0.2	3	Wooden_thin	-1:-1	9
9	./Images/15321/caption/caption3.png	132.18947368421053,38,133.26315789473685	0,0,-1	0,1,0	1,0,0	105.95368421052632	-20	0.2	0.5	none(caption)	-1:-1	10
10	./Images/15321/Tamiya circuit 02.JPG	132.18947368421053,38,133.26315789473685	0,0,-1	0,1,0	1,0,0	0.0	-10	0.2	3	Wooden_thin	-1:-1	11
11	./Images/15321/caption/caption4.png	132.18947368421053,38,133.26315789473685	0,0,-1	0,1,0	1,0,0	18.0	-20	0.2	0.5	none(caption)	-1:-1	12
12	./Images/15321/TAMIYA Plamodel Factory.jpg	132.18947368421053,38,133.26315789473685	0,0,-1	0,1,0	1,0,0	-87.95368421052632	-10	0.2	3	Wooden_thin	-1:-1	13
13	./Images/15321/caption/caption5.png	132.18947368421053,38,133.26315789473685	0,0,-1	0,1,0	1,0,0	-69.95368421052632	-20	0.2	0.5	none(caption)	-1:-1	14
