id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/718320/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-46.8	0,11.09834,0	1.4	1	13
2	Images/718320/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-31.199999999999996	0,11.09834,0	1.4	1	14
3	Images/718320/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-15.599999999999998	0,11.09834,0	1.4	1	15
4	Images/718320/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	1	16
5	Images/718320/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	15.600000000000001	0,11.09834,0	1.4	1	17
6	Images/718320/sec3/sec3_03.jpg,Wooden_thin2	4	7.699999999999999	31.200000000000003	0,11.09834,0	1.4	1	18
7	Images/718320/sec3/sec3_04.jpg,Wooden_thin2	4	7.699999999999999	46.8	0,11.09834,0	1.4	1	19
8	Images/718320/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	-54.59999999999999	0,11.09834,0	1.4	2	20
9	Images/718320/sec4/sec4_02.jpg,Wooden_thin2	4	7.699999999999999	-38.999999999999986	0,11.09834,0	1.4	2	21
10	Images/718320/sec4/sec4_03.jpg,Wooden_thin2	4	7.699999999999999	-23.399999999999988	0,11.09834,0	1.4	2	22
11	Images/718320/sec4/sec4_04.jpg,Wooden_thin2	4	7.699999999999999	-7.79999999999999	0,11.09834,0	1.4	2	23
12	Images/718320/sec4/sec4_05.jpg,Wooden_thin2	4	7.699999999999999	7.800000000000011	0,11.09834,0	1.4	2	24
13	Images/718320/sec4/sec4_06.jpg,Wooden_thin2	4	7.699999999999999	23.400000000000013	0,11.09834,0	1.4	2	25
14	Images/718320/sec4/sec4_07.jpg,Wooden_thin2	4	7.699999999999999	39.00000000000001	0,11.09834,0	1.4	2	26
15	Images/718320/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	54.600000000000016	0,11.09834,0	1.4	2	27
16	Images/718320/sec5/sec5_02.jpg,Wooden_thin2	4	7.699999999999999	-46.8	0,11.09834,0	1.4	3	28
17	Images/718320/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	-31.199999999999996	0,11.09834,0	1.4	3	29
18	Images/718320/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	-15.599999999999998	0,11.09834,0	1.4	3	30
19	Images/718320/sec8/sec8_01.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	3	31
20	Images/718320/sec8/sec8_02.jpg,Wooden_thin2	4	7.699999999999999	15.600000000000001	0,11.09834,0	1.4	3	32
21	Images/718320/sec9/sec9_01.jpg,Wooden_thin2	4	7.699999999999999	31.200000000000003	0,11.09834,0	1.4	3	33
