id	type	x	y	z	theta	gyokaku	range	spotAngle	intensity	color
1	spot	30.0	103.5	36.5	0	0	200	15	2.0	0.9784389224555902,0.7648448026248945,0.8151859170652022,1
2	spot	47.65789473684208	103.5	78.4	0	0	200	60	2.0	0.9784389224555902,0.7648448026248945,0.8151859170652022,1
3	spot	30.0	103.5	120.3	0	0	200	15	2.0	0.9784389224555902,0.7648448026248945,0.8151859170652022,1
3	spot	5.0	103.5	138.3315789473684	40	270	200	30	3.6	0.9784389224555902,0.7648448026248945,0.8151859170652022,1
4	spot	24.15789473684208	103.5	185.63548872180448	40	0	200	30	3.6	0.9784389224555902,0.7648448026248945,0.8151859170652022,1
5	spot	24.15789473684208	103.5	157.2306766917293	40	0	200	30	3.6	0.9784389224555902,0.7648448026248945,0.8151859170652022,1
6	spot	24.15789473684208	103.5	128.82586466165412	40	0	200	30	3.6	0.9784389224555902,0.7648448026248945,0.8151859170652022,1
7	spot	24.15789473684208	103.5	100.42105263157893	40	0	200	30	3.6	0.9784389224555902,0.7648448026248945,0.8151859170652022,1
8	spot	24.15789473684208	103.5	72.01624060150374	40	0	200	30	3.6	0.9784389224555902,0.7648448026248945,0.8151859170652022,1
9	spot	24.15789473684208	103.5	43.61142857142856	40	0	200	30	3.6	0.9784389224555902,0.7648448026248945,0.8151859170652022,1
10	spot	24.15789473684208	103.5	15.206616541353398	40	0	200	30	3.6	0.9784389224555902,0.7648448026248945,0.8151859170652022,1
11	spot	0	103.5	99.41684210526314	60	180	200	40	3.6	0.9784389224555902,0.7648448026248945,0.8151859170652022,1
