ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/1106189/title_panel.png	3.684210526315809,28.656,31.5	1,0,0	0,1,0	0,0,1	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/1106189/title_panel.png	3.684210526315809,28.656,31.5	1,0,0	0,1,0	0,0,1	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/1106189/word_cloud.png	-84.15789473684208,38,99.41684210526314	0,0,1	0,1,0	-1,0,0	0	5	0.2	4	Wooden_thin2	-1:-1	23
2	./Images/1106189/2008 Summer Olympics handball - Poland Iceland match.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	5.0	-10	0.2	3	Wooden_thin	-1:-1	3
3	./Images/1106189/caption/caption0.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	25.0	-20	0.2	0.7	none(caption)	-1:-1	4
4	Images/1106189/table/fixed_グループステージ.png	84.15789473684208,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	85.21443609022555	-10	0.2	1.2903049210023143	Wooden_thin	-1:-1	5
5	Images/1106189/table/fixed_国・地域別のメダル獲得数.png	84.15789473684208,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	56.80962406015037	-10	0.2	1.2903049210023143	Wooden_thin	-1:-1	6
6	Images/1106189/table/fixed_女子.png	84.15789473684208,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	28.404812030075178	-10	0.2	1.3287068531750024	Wooden_thin	-1:-1	7
7	Images/1106189/table/fixed_最終順位.png	84.15789473684208,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	0.0	-10	0.2	1.2903049210023143	Wooden_thin	-1:-1	8
8	Images/1106189/table/fixed_決勝トーナメント.png	84.15789473684208,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	-28.404812030075192	-10	0.2	1.2903049210023143	Wooden_thin	-1:-1	9
9	Images/1106189/table/fixed_男子.png	84.15789473684208,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	-56.80962406015037	-10	0.2	1.2903049210023143	Wooden_thin	-1:-1	10
10	Images/1106189/table/fixed_競技結果.png	84.15789473684208,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	-85.21443609022553	-10	0.2	2.261873804971319	Wooden_thin	-1:-1	11
