id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/749418/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	1	11
2	Images/749418/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-54.6	0,11.09834,0	1.4	1	12
3	Images/749418/sec1/sec1_02.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	1	13
4	Images/749418/sec1/sec1_03.jpg,Wooden_thin2	4	7.699999999999999	-23.400000000000006	0,11.09834,0	1.4	1	14
5	Images/749418/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-7.800000000000004	0,11.09834,0	1.4	1	15
6	Images/749418/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	1	16
7	Images/749418/sec2/sec2_03.jpg,Wooden_thin2	4	7.699999999999999	23.39999999999999	0,11.09834,0	1.4	1	17
8	Images/749418/sec2/sec2_04.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	1	18
9	Images/749418/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	54.599999999999994	0,11.09834,0	1.4	1	19
10	Images/749418/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	70.2	0,11.09834,0	1.4	1	20
11	Images/749418/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	-93.6	0,11.09834,0	1.4	2	21
12	Images/749418/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	-78.0	0,11.09834,0	1.4	2	22
13	Images/749418/sec5/sec5_02.jpg,Wooden_thin2	4	7.699999999999999	-62.39999999999999	0,11.09834,0	1.4	2	23
14	Images/749418/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	-46.8	0,11.09834,0	1.4	2	24
15	Images/749418/sec6/sec6_02.jpg,Wooden_thin2	4	7.699999999999999	-31.199999999999996	0,11.09834,0	1.4	2	25
16	Images/749418/sec6/sec6_03.jpg,Wooden_thin2	4	7.699999999999999	-15.599999999999994	0,11.09834,0	1.4	2	26
17	Images/749418/sec6/sec6_04.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	2	27
18	Images/749418/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	15.600000000000009	0,11.09834,0	1.4	2	28
19	Images/749418/sec7/sec7_02.jpg,Wooden_thin2	4	7.699999999999999	31.200000000000003	0,11.09834,0	1.4	2	29
20	Images/749418/sec7/sec7_03.jpg,Wooden_thin2	4	7.699999999999999	46.80000000000001	0,11.09834,0	1.4	2	30
21	Images/749418/sec7/sec7_04.jpg,Wooden_thin2	4	7.699999999999999	62.400000000000006	0,11.09834,0	1.4	2	31
22	Images/749418/sec7/sec7_05.jpg,Wooden_thin2	4	7.699999999999999	78.0	0,11.09834,0	1.4	2	32
23	Images/749418/sec8/sec8_01.jpg,Wooden_thin2	4	7.699999999999999	93.6	0,11.09834,0	1.4	2	33
24	Images/749418/sec8/sec8_02.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	3	34
25	Images/749418/sec9/sec9_01.jpg,Wooden_thin2	4	7.699999999999999	-54.6	0,11.09834,0	1.4	3	35
26	Images/749418/sec9/sec9_02.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	3	36
27	Images/749418/sec9/sec9_03.jpg,Wooden_thin2	4	7.699999999999999	-23.400000000000006	0,11.09834,0	1.4	3	37
28	Images/749418/sec9/sec9_04.jpg,Wooden_thin2	4	7.699999999999999	-7.800000000000004	0,11.09834,0	1.4	3	38
29	Images/749418/sec9/sec9_05.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	3	39
30	Images/749418/sec9/sec9_06.jpg,Wooden_thin2	4	7.699999999999999	23.39999999999999	0,11.09834,0	1.4	3	40
31	Images/749418/sec9/sec9_07.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	3	41
32	Images/749418/sec9/sec9_08.jpg,Wooden_thin2	4	7.699999999999999	54.599999999999994	0,11.09834,0	1.4	3	42
33	Images/749418/sec10/sec10_01.jpg,Wooden_thin2	4	7.699999999999999	70.2	0,11.09834,0	1.4	3	43
