ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/478889/title_panel.png	3.684210526315809,28.656,31.5	1,0,0	0,1,0	0,0,1	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/478889/title_panel.png	3.684210526315809,28.656,31.5	1,0,0	0,1,0	0,0,1	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/478889/word_cloud.png	-84.15789473684208,38,83.16	0,0,1	0,1,0	-1,0,0	0	5	0.2	4	Wooden_thin2	-1:-1	23
2	./Images/478889/Kouzu Dairy Farm survey.jpg	0,38,165.9	1,0,0	0,1,0	0,0,1	-29.57894736842104	-10	0.2	1.2923076923076924	Wooden_thin	-1:-1	2
3	./Images/478889/caption/caption0.png	0,38,165.9	1,0,0	0,1,0	0,0,1	-20.11740890688258	-20	0.2	0.5	none(caption)	-1:-1	3
4	./Images/478889/Kouzu Dairy Farm entrance.jpg	0,38,165.9	1,0,0	0,1,0	0,0,1	39.57894736842104	-10	0.2	1.2923076923076924	Wooden_thin	-1:-1	4
5	./Images/478889/caption/caption1.png	0,38,165.9	1,0,0	0,1,0	0,0,1	49.0404858299595	-20	0.2	0.5	none(caption)	-1:-1	5
6	./Images/478889/Kouzu Dairy Farm shop restaurant.jpg	84.15789473684208,38,84.0	0,0,-1	0,1,0	1,0,0	55.44	-10	0.2	3	Wooden_thin	-1:-1	6
7	./Images/478889/caption/caption2.png	84.15789473684208,38,84.0	0,0,-1	0,1,0	1,0,0	73.44	-20	0.2	0.5	none(caption)	-1:-1	7
8	./Images/478889/Kouzu Dairy Farm office.jpg	84.15789473684208,38,84.0	0,0,-1	0,1,0	1,0,0	0.0	-10	0.2	3	Wooden_thin	-1:-1	8
9	./Images/478889/caption/caption3.png	84.15789473684208,38,84.0	0,0,-1	0,1,0	1,0,0	18.0	-20	0.2	0.5	none(caption)	-1:-1	9
10	./Images/478889/Kouzu Dairy Farm factory.jpg	84.15789473684208,38,84.0	0,0,-1	0,1,0	1,0,0	-55.44	-10	0.2	3	Wooden_thin	-1:-1	10
11	./Images/478889/caption/caption4.png	84.15789473684208,38,84.0	0,0,-1	0,1,0	1,0,0	-37.44	-20	0.2	0.5	none(caption)	-1:-1	11
