id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/434/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-163.8	0,11.09834,0	1.4	1	18
2	Images/434/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-148.20000000000002	0,11.09834,0	1.4	1	19
3	Images/434/sec1/sec1_02.jpg,Wooden_thin2	4	7.699999999999999	-132.60000000000002	0,11.09834,0	1.4	1	20
4	Images/434/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-117.00000000000001	0,11.09834,0	1.4	1	21
5	Images/434/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	-101.4	0,11.09834,0	1.4	1	22
6	Images/434/sec2/sec2_03.jpg,Wooden_thin2	4	7.699999999999999	-85.80000000000001	0,11.09834,0	1.4	1	23
7	Images/434/sec2/sec2_04.jpg,Wooden_thin2	4	7.699999999999999	-70.20000000000002	0,11.09834,0	1.4	1	24
8	Images/434/sec2/sec2_05.jpg,Wooden_thin2	4	7.699999999999999	-54.60000000000001	0,11.09834,0	1.4	1	25
9	Images/434/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	-39.000000000000014	0,11.09834,0	1.4	1	26
10	Images/434/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	-23.400000000000006	0,11.09834,0	1.4	1	27
11	Images/434/sec3/sec3_03.jpg,Wooden_thin2	4	7.699999999999999	-7.800000000000011	0,11.09834,0	1.4	1	28
12	Images/434/sec3/sec3_04.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999983	0,11.09834,0	1.4	1	29
13	Images/434/sec3/sec3_05.jpg,Wooden_thin2	4	7.699999999999999	23.399999999999977	0,11.09834,0	1.4	1	30
14	Images/434/sec3/sec3_06.jpg,Wooden_thin2	4	7.699999999999999	38.99999999999997	0,11.09834,0	1.4	1	31
15	Images/434/sec3/sec3_07.jpg,Wooden_thin2	4	7.699999999999999	54.599999999999994	0,11.09834,0	1.4	1	32
16	Images/434/sec3/sec3_08.jpg,Wooden_thin2	4	7.699999999999999	70.19999999999999	0,11.09834,0	1.4	1	33
17	Images/434/sec3/sec3_09.jpg,Wooden_thin2	4	7.699999999999999	85.79999999999998	0,11.09834,0	1.4	1	34
18	Images/434/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	101.39999999999998	0,11.09834,0	1.4	1	35
19	Images/434/sec4/sec4_02.jpg,Wooden_thin2	4	7.699999999999999	117.0	0,11.09834,0	1.4	1	36
20	Images/434/sec4/sec4_03.jpg,Wooden_thin2	4	7.699999999999999	132.59999999999997	0,11.09834,0	1.4	1	37
21	Images/434/sec4/sec4_04.jpg,Wooden_thin2	4	7.699999999999999	148.2	0,11.09834,0	1.4	1	38
22	Images/434/sec4/sec4_05.jpg,Wooden_thin2	4	7.699999999999999	163.79999999999995	0,11.09834,0	1.4	1	39
23	Images/434/sec4/sec4_06.jpg,Wooden_thin2	4	7.699999999999999	-163.8	0,11.09834,0	1.4	2	40
24	Images/434/sec4/sec4_07.jpg,Wooden_thin2	4	7.699999999999999	-148.20000000000002	0,11.09834,0	1.4	2	41
25	Images/434/sec4/sec4_08.jpg,Wooden_thin2	4	7.699999999999999	-132.60000000000002	0,11.09834,0	1.4	2	42
26	Images/434/sec4/sec4_09.jpg,Wooden_thin2	4	7.699999999999999	-117.00000000000001	0,11.09834,0	1.4	2	43
27	Images/434/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	-101.4	0,11.09834,0	1.4	2	44
28	Images/434/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	-85.80000000000001	0,11.09834,0	1.4	2	45
29	Images/434/sec6/sec6_02.jpg,Wooden_thin2	4	7.699999999999999	-70.20000000000002	0,11.09834,0	1.4	2	46
30	Images/434/sec6/sec6_03.jpg,Wooden_thin2	4	7.699999999999999	-54.60000000000001	0,11.09834,0	1.4	2	47
