ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/1294302/title_panel.png	-25.0,28.656,12	0,0,1	0,1,0	-1,0,0	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/1294302/title_panel.png	-25.0,28.656,12	0,0,1	0,1,0	-1,0,0	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/1294302/word_cloud.png	0,38,192.17723684210526	1,0,0	0,1,0	0,0,1	0	5	0.2	4	Wooden_thin2	-1:-1	23
2	./Images/1294302/Omi-oodori_ bridge_003.jpg	-48.75,38,97.6842105263158	0,0,1	0,1,0	-1,0,0	-50.12280701754386	0	0.2	1.4800637958532696	Wooden_thin	-1:-1	3
3	./Images/1294302/caption/caption0.png	-48.75,38,97.6842105263158	0,0,1	0,1,0	-1,0,0	-39.72248803827752	-10	0.3	0.5	none(caption)	-1:-1	4
4	./Images/1294302/Omi-oodori bridge 004.jpg	-48.75,38,97.6842105263158	0,0,1	0,1,0	-1,0,0	5.0	0	0.2	1.4800637958532696	Wooden_thin	-1:-1	5
5	./Images/1294302/caption/caption1.png	-48.75,38,97.6842105263158	0,0,1	0,1,0	-1,0,0	15.400318979266348	-10	0.3	0.5	none(caption)	-1:-1	6
6	./Images/1294302/OmiOdori_bridge03.jpg	-48.75,38,97.6842105263158	0,0,1	0,1,0	-1,0,0	60.12280701754388	0	0.2	1.4800637958532696	Wooden_thin	-1:-1	7
7	./Images/1294302/caption/caption2.png	-48.75,38,97.6842105263158	0,0,1	0,1,0	-1,0,0	70.52312599681022	-10	0.3	0.5	none(caption)	-1:-1	8
8	./Images/1294302/OmiOdori_bridge02.jpg	48.75,38,97.6842105263158	0,0,-1	0,1,0	1,0,0	65.12280701754386	0	0.2	3	Wooden_thin	-1:-1	9
9	./Images/1294302/caption/caption3.png	48.75,38,97.6842105263158	0,0,-1	0,1,0	1,0,0	83.12280701754386	-10	0.3	0.5	none(caption)	-1:-1	10
10	./Images/1294302/Omiodori_bridge_of_Shin-Meishin_Expressway_001.jpg	48.75,38,97.6842105263158	0,0,-1	0,1,0	1,0,0	0.0	0	0.2	3	Wooden_thin	-1:-1	11
11	./Images/1294302/caption/caption4.png	48.75,38,97.6842105263158	0,0,-1	0,1,0	1,0,0	18.0	-10	0.3	0.5	none(caption)	-1:-1	12
12	./Images/1294302/Omiodori bridge02.jpg	48.75,38,97.6842105263158	0,0,-1	0,1,0	1,0,0	-65.12280701754388	0	0.2	3	Wooden_thin	-1:-1	13
13	./Images/1294302/caption/caption5.png	48.75,38,97.6842105263158	0,0,-1	0,1,0	1,0,0	-47.12280701754388	-10	0.3	0.5	none(caption)	-1:-1	14
