ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/74/title_panel.png	-200.89473684210526,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/74/word_cloud.png	-220.24736842105264,38,164.44421052631577	0,0,1	0,1,0	-1,0,0	115.11094736842104	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/74/Location Austria EU Europe.png	-220.24736842105264,38,162.79976842105262	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
3	./Images/74/Vienna Battle 1683.jpg	0,38,328.05789473684206	1,0,0	0,1,0	0,0,1	-148.93552631578947	-10	0.2	4.5	Wooden_thin	-1:-1	3
4	./Images/74/caption/caption1.png	0,38,328.05789473684206	1,0,0	0,1,0	0,0,1	-126.93552631578947	-20	1.5	0.7	none(caption)	-1:-1	4
5	./Images/74/Canaletto (I) 058.jpg	0,38,328.05789473684206	1,0,0	0,1,0	0,0,1	-46.31184210526317	-10	0.2	4.5	Wooden_thin	-1:-1	5
6	./Images/74/caption/caption2.png	0,38,328.05789473684206	1,0,0	0,1,0	0,0,1	-24.311842105263167	-20	1.5	0.7	none(caption)	-1:-1	6
7	./Images/74/CongressVienna.jpg	0,38,328.05789473684206	1,0,0	0,1,0	0,0,1	56.31184210526314	-10	0.2	4.5	Wooden_thin	-1:-1	7
8	./Images/74/caption/caption3.png	0,38,328.05789473684206	1,0,0	0,1,0	0,0,1	78.31184210526314	-20	1.5	0.7	none(caption)	-1:-1	8
9	Images/74/table/fixed_主要都市.png	220.24736842105264,38,166.1052631578947	0,0,-1	0,1,0	1,0,0	89.53987263157894	-10	0.2	5.670000000000001	Wooden_thin	-1:-1	9
10	Images/74/table/fixed_祝祭日.png	220.24736842105264,38,166.1052631578947	0,0,-1	0,1,0	1,0,0	-89.53987263157896	-10	0.2	8.066249999999998	Wooden_thin	-1:-1	10
