id	type	x	y	z	theta	gyokaku	range	spotAngle	intensity	color
1	spot	-115.5	103.5	114.4	0	0	200	90	1.7	0.9549120946855327,0.7780950362986432,0.7936892656338317,1
2	spot	0	103.5	229.5	0	0	200	90	1.7	0.9549120946855327,0.7780950362986432,0.7936892656338317,1
3	spot	81.69999999999999	103.5	133.0	0	0	200	90	1.7	0.9549120946855327,0.7780950362986432,0.7936892656338317,1
3	spot	-101.55999999999999	103.5	251.84210526315786	40	270	200	25	2.0	0.9549120946855327,0.7780950362986432,0.7936892656338317,1
4	spot	-48.28	103.5	251.84210526315786	40	270	200	25	2.0	0.9549120946855327,0.7780950362986432,0.7936892656338317,1
5	spot	5.0	103.5	251.84210526315786	40	270	200	25	2.0	0.9549120946855327,0.7780950362986432,0.7936892656338317,1
6	spot	58.27999999999997	103.5	251.84210526315786	40	270	200	25	2.0	0.9549120946855327,0.7780950362986432,0.7936892656338317,1
7	spot	88.19999999999999	103.5	243.00868421052633	40	0	200	25	2.0	0.9549120946855327,0.7780950362986432,0.7936892656338317,1
8	spot	88.19999999999999	103.5	72.7807894736842	40	0	200	25	2.0	0.9549120946855327,0.7780950362986432,0.7936892656338317,1
9	spot	-44.099999999999994	103.5	154.7526315789474	60	180	200	40	3.6	0.9549120946855327,0.7780950362986432,0.7936892656338317,1
