ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/3591808/title_panel.png	-25.0,28.656,12	0,0,1	0,1,0	-1,0,0	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/3591808/title_panel.png	-25.0,28.656,12	0,0,1	0,1,0	-1,0,0	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/3591808/word_cloud.png	0,38,110.89302631578947	1,0,0	0,1,0	0,0,1	0	5	0.2	4	Wooden_thin2	-1:-1	23
2	./Images/3591808/2006Boston002.jpg	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	-26.223684210526315	0	0.2	0.8090225563909774	Wooden_thin	-1:-1	2
3	./Images/3591808/caption/caption0.png	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	-17.178571428571427	-10	0.2	0.7	none(caption)	-1:-1	3
4	./Images/3591808/John Winthrop Tomb Boston.jpg	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	-5.407894736842103	0	0.2	0.8090225563909774	Wooden_thin	-1:-1	4
5	./Images/3591808/caption/caption1.png	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	3.6372180451127845	-10	0.2	0.7	none(caption)	-1:-1	5
6	./Images/3591808/ComfortStarr.jpg	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	15.407894736842103	0	0.2	0.8090225563909774	Wooden_thin	-1:-1	6
7	./Images/3591808/caption/caption2.png	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	24.45300751879699	-10	0.2	0.7	none(caption)	-1:-1	7
8	./Images/3591808/Mary Chilton Winslow grave Boston.jpg	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	36.22368421052632	0	0.2	0.8090225563909774	Wooden_thin	-1:-1	8
9	./Images/3591808/caption/caption3.png	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	45.26879699248121	-10	0.2	0.7	none(caption)	-1:-1	9
10	./Images/3591808/Elizabeth-Pain-gravestone.jpg	48.75,38,56.63157894736842	0,0,-1	0,1,0	1,0,0	37.754385964912274	0	0.2	3	Wooden_thin	-1:-1	10
11	./Images/3591808/caption/caption4.png	48.75,38,56.63157894736842	0,0,-1	0,1,0	1,0,0	57.754385964912274	-10	0.2	0.7	none(caption)	-1:-1	11
12	./Images/3591808/William Dawes tomb Boston.jpg	48.75,38,56.63157894736842	0,0,-1	0,1,0	1,0,0	-7.105427357601002e-15	0	0.2	3	Wooden_thin	-1:-1	12
13	./Images/3591808/caption/caption5.png	48.75,38,56.63157894736842	0,0,-1	0,1,0	1,0,0	19.999999999999993	-10	0.2	0.7	none(caption)	-1:-1	13
14	./Images/3591808/2884573163 KingsChapelBuryingGround Boston 1898.jpg	48.75,38,56.63157894736842	0,0,-1	0,1,0	1,0,0	-37.754385964912295	0	0.2	3	Wooden_thin	-1:-1	14
15	./Images/3591808/caption/caption6.png	48.75,38,56.63157894736842	0,0,-1	0,1,0	1,0,0	-17.754385964912295	-10	0.2	0.7	none(caption)	-1:-1	15
