id	type	x	y	z	theta	gyokaku	range	spotAngle	intensity	color
1	spot	-222.23684210526318	103.5	215.8	0	0	200	90	1.7	0.9294855094362876,0.8551406751065799,0.8052610386177761,1
2	spot	0	103.5	401.1	0	0	200	90	1.7	0.9294855094362876,0.8551406751065799,0.8052610386177761,1
3	spot	185.7684210526316	103.5	218.8	0	0	200	90	1.7	0.9294855094362876,0.8551406751065799,0.8052610386177761,1
3	spot	-184.81473684210528	103.5	430.2157894736842	40	270	200	25	2.0	0.9294855094362876,0.8551406751065799,0.8052610386177761,1
4	spot	-89.90736842105264	103.5	430.2157894736842	40	270	200	25	2.0	0.9294855094362876,0.8551406751065799,0.8052610386177761,1
5	spot	5.0	103.5	430.2157894736842	40	270	200	25	2.0	0.9294855094362876,0.8551406751065799,0.8052610386177761,1
6	spot	99.90736842105264	103.5	430.2157894736842	40	270	200	25	2.0	0.9294855094362876,0.8551406751065799,0.8052610386177761,1
7	spot	192.2684210526316	103.5	477.58045533834587	40	0	200	25	2.0	0.9294855094362876,0.8551406751065799,0.8052610386177761,1
8	spot	192.2684210526316	103.5	401.12381233082704	40	0	200	25	2.0	0.9294855094362876,0.8551406751065799,0.8052610386177761,1
9	spot	192.2684210526316	103.5	324.66716932330826	40	0	200	25	2.0	0.9294855094362876,0.8551406751065799,0.8052610386177761,1
10	spot	192.2684210526316	103.5	248.21052631578948	40	0	200	25	2.0	0.9294855094362876,0.8551406751065799,0.8052610386177761,1
11	spot	192.2684210526316	103.5	171.7538833082707	40	0	200	25	2.0	0.9294855094362876,0.8551406751065799,0.8052610386177761,1
12	spot	192.2684210526316	103.5	95.29724030075187	40	0	200	25	2.0	0.9294855094362876,0.8551406751065799,0.8052610386177761,1
13	spot	192.2684210526316	103.5	18.84059729323309	40	0	200	25	2.0	0.9294855094362876,0.8551406751065799,0.8052610386177761,1
14	spot	-96.1342105263158	103.5	243.27113684210525	60	180	200	40	3.6	0.9294855094362876,0.8551406751065799,0.8052610386177761,1
