id	type	x	y	z	theta	gyokaku	range	spotAngle	intensity	color
1	spot	-82.65789473684211	103.5	83.2	0	0	200	75	1.7	0.8533241778325942,0.8225602782380974,0.9723950481060291,1
2	spot	0	103.5	104.7	0	0	200	45	1.7	0.8533241778325942,0.8225602782380974,0.9723950481060291,1
3	spot	49.67894736842106	103.5	70.6	0	0	200	30	1.7	0.8533241778325942,0.8225602782380974,0.9723950481060291,1
3	spot	-75.94315789473686	103.5	122.11578947368417	40	270	200	25	2.0	0.8533241778325942,0.8225602782380974,0.9723950481060291,1
4	spot	-35.47157894736842	103.5	122.11578947368417	40	270	200	25	2.0	0.8533241778325942,0.8225602782380974,0.9723950481060291,1
5	spot	5.0	103.5	122.11578947368417	40	270	200	25	2.0	0.8533241778325942,0.8225602782380974,0.9723950481060291,1
6	spot	45.47157894736844	103.5	122.11578947368417	40	270	200	25	2.0	0.8533241778325942,0.8225602782380974,0.9723950481060291,1
7	spot	56.17894736842106	103.5	158.48591999999996	40	0	200	25	2.0	0.8533241778325942,0.8225602782380974,0.9723950481060291,1
8	spot	56.17894736842106	103.5	92.21052631578945	40	0	200	25	2.0	0.8533241778325942,0.8225602782380974,0.9723950481060291,1
9	spot	56.17894736842106	103.5	25.93513263157891	40	0	200	25	2.0	0.8533241778325942,0.8225602782380974,0.9723950481060291,1
10	spot	-28.08947368421053	103.5	90.37553684210525	60	180	200	40	3.6	0.8533241778325942,0.8225602782380974,0.9723950481060291,1
