ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/9060/title_panel.png	-127.0,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/9060/word_cloud.png	-148.2,38,140.05894736842106	0,0,1	0,1,0	-1,0,0	98.04126315789473	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/9060/Urville-Viti-Lebouka2.jpg	-148.2,38,138.65835789473684	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
1	./Images/9060/caption/caption0.png	-148.2,38,138.65835789473684	0,0,1	0,1,0	-1,0,0	35	-2	1	0.8	Wooden_thin2	-1:-1	23
3	./Images/9060/Fiji-CIA WFB Map.png	0,38,279.4105263157895	1,0,0	0,1,0	0,0,1	-101.55999999999999	-10	0.2	3.2647773279352226	Wooden_thin	-1:-1	3
4	./Images/9060/caption/caption1.png	0,38,279.4105263157895	1,0,0	0,1,0	0,0,1	-83.67740890688258	-20	1.5	0.7	none(caption)	-1:-1	4
5	./Images/9060/FijiOMCmap.png	0,38,279.4105263157895	1,0,0	0,1,0	0,0,1	-48.28	-10	0.2	3.2647773279352226	Wooden_thin	-1:-1	5
6	./Images/9060/caption/caption2.png	0,38,279.4105263157895	1,0,0	0,1,0	0,0,1	-30.39740890688259	-20	1.5	0.7	none(caption)	-1:-1	6
7	./Images/9060/Tree map exports 2009 Fiji.jpeg	0,38,279.4105263157895	1,0,0	0,1,0	0,0,1	5.0	-10	0.2	3.2647773279352226	Wooden_thin	-1:-1	7
8	./Images/9060/caption/caption3.png	0,38,279.4105263157895	1,0,0	0,1,0	0,0,1	22.88259109311741	-20	1.5	0.7	none(caption)	-1:-1	8
9	./Images/9060/The Point (Fiji).jpg	0,38,279.4105263157895	1,0,0	0,1,0	0,0,1	58.27999999999997	-10	0.2	3.2647773279352226	Wooden_thin	-1:-1	9
10	./Images/9060/caption/caption4.png	0,38,279.4105263157895	1,0,0	0,1,0	0,0,1	76.16259109311738	-20	1.5	0.7	none(caption)	-1:-1	10
11	Images/9060/table/fixed_祝祭日.png	148.2,38,141.47368421052633	0,0,-1	0,1,0	1,0,0	0.0	-10	0.2	9.61875	Wooden_thin	-1:-1	11
