id	type	x	y	z	theta	gyokaku	range	spotAngle	intensity	color
1	spot	30.0	103.5	36.5	0	0	200	90	2.0	0.8029845460410587,0.8501193348562692,0.766532907555066,1
2	spot	175.7421052631579	103.5	187.6	0	0	200	90	2.0	0.8029845460410587,0.8501193348562692,0.766532907555066,1
3	spot	30.0	103.5	338.7	0	0	200	90	2.0	0.8029845460410587,0.8501193348562692,0.766532907555066,1
3	spot	-189.46404744255003	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
4	spot	-183.9079318013343	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
5	spot	-178.3518161601186	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
6	spot	-172.7957005189029	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
7	spot	-167.23958487768718	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
8	spot	-161.68346923647147	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
9	spot	-156.12735359525573	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
10	spot	-150.57123795404004	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
11	spot	-145.0151223128243	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
12	spot	-139.45900667160862	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
13	spot	-133.90289103039288	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
14	spot	-128.34677538917717	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
15	spot	-122.79065974796146	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
16	spot	-117.23454410674574	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
17	spot	-111.67842846553002	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
18	spot	-106.1223128243143	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
19	spot	-100.5661971830986	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
20	spot	-95.01008154188288	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
21	spot	-89.45396590066716	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
22	spot	-83.89785025945145	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
23	spot	-78.34173461823573	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
24	spot	-72.78561897702002	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
25	spot	-67.2295033358043	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
26	spot	-61.6733876945886	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
27	spot	-56.11727205337286	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
28	spot	-50.561156412157175	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
29	spot	-45.005040770941434	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
30	spot	-39.44892512972572	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
31	spot	-33.89280948851001	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
32	spot	-28.33669384729427	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
33	spot	-22.780578206078587	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
34	spot	-17.224462564862847	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
35	spot	-11.668346923647164	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
36	spot	-6.1122312824314236	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
37	spot	-0.5561156412157402	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
38	spot	5.0	103.5	365.3526315789474	40	270	200	30	3.6	0.8029845460410587,0.8501193348562692,0.766532907555066,1
