id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/15321/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-46.8	0,11.09834,0	1.4	1	15
2	Images/15321/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-31.199999999999996	0,11.09834,0	1.4	1	16
3	Images/15321/sec1/sec1_02.jpg,Wooden_thin2	4	7.699999999999999	-15.599999999999998	0,11.09834,0	1.4	1	17
4	Images/15321/sec1/sec1_03.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	1	18
5	Images/15321/sec1/sec1_04.jpg,Wooden_thin2	4	7.699999999999999	15.600000000000001	0,11.09834,0	1.4	1	19
6	Images/15321/sec1/sec1_05.jpg,Wooden_thin2	4	7.699999999999999	31.200000000000003	0,11.09834,0	1.4	1	20
7	Images/15321/sec1/sec1_06.jpg,Wooden_thin2	4	7.699999999999999	46.8	0,11.09834,0	1.4	1	21
8	Images/15321/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-54.59999999999999	0,11.09834,0	1.4	2	22
9	Images/15321/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	-38.999999999999986	0,11.09834,0	1.4	2	23
10	Images/15321/sec2/sec2_03.jpg,Wooden_thin2	4	7.699999999999999	-23.399999999999988	0,11.09834,0	1.4	2	24
11	Images/15321/sec2/sec2_04.jpg,Wooden_thin2	4	7.699999999999999	-7.79999999999999	0,11.09834,0	1.4	2	25
12	Images/15321/sec2/sec2_05.jpg,Wooden_thin2	4	7.699999999999999	7.800000000000011	0,11.09834,0	1.4	2	26
13	Images/15321/sec2/sec2_06.jpg,Wooden_thin2	4	7.699999999999999	23.400000000000013	0,11.09834,0	1.4	2	27
14	Images/15321/sec2/sec2_07.jpg,Wooden_thin2	4	7.699999999999999	39.00000000000001	0,11.09834,0	1.4	2	28
15	Images/15321/sec2/sec2_08.jpg,Wooden_thin2	4	7.699999999999999	54.600000000000016	0,11.09834,0	1.4	2	29
16	Images/15321/sec2/sec2_09.jpg,Wooden_thin2	4	7.699999999999999	-46.8	0,11.09834,0	1.4	3	30
17	Images/15321/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	-31.199999999999996	0,11.09834,0	1.4	3	31
18	Images/15321/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	-15.599999999999998	0,11.09834,0	1.4	3	32
19	Images/15321/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	0.0	0,11.09834,0	1.4	3	33
20	Images/15321/sec5/sec5_02.jpg,Wooden_thin2	4	7.699999999999999	15.600000000000001	0,11.09834,0	1.4	3	34
21	Images/15321/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	31.200000000000003	0,11.09834,0	1.4	3	35
22	Images/15321/sec6/sec6_02.jpg,Wooden_thin2	4	7.699999999999999	46.8	0,11.09834,0	1.4	3	36
