id	type	x	y	z	theta	gyokaku	range	spotAngle	intensity	color
1	spot	-74.44736842105262	103.5	75.4	0	0	200	60	1.7	0.9019295648861175,0.9702643371939994,0.9568329388329616,1
2	spot	0	103.5	120.3	0	0	200	60	1.7	0.9019295648861175,0.9702643371939994,0.9568329388329616,1
3	spot	41.673684210526304	103.5	78.4	0	0	200	30	1.7	0.9019295648861175,0.9702643371939994,0.9568329388329616,1
3	spot	-69.53894736842105	103.5	138.3315789473684	40	270	200	25	2.0	0.9019295648861175,0.9702643371939994,0.9568329388329616,1
4	spot	-32.26947368421052	103.5	138.3315789473684	40	270	200	25	2.0	0.9019295648861175,0.9702643371939994,0.9568329388329616,1
5	spot	5.000000000000014	103.5	138.3315789473684	40	270	200	25	2.0	0.9019295648861175,0.9702643371939994,0.9568329388329616,1
6	spot	42.269473684210524	103.5	138.3315789473684	40	270	200	25	2.0	0.9019295648861175,0.9702643371939994,0.9568329388329616,1
7	spot	48.173684210526304	103.5	154.55352315789472	40	0	200	25	2.0	0.9019295648861175,0.9702643371939994,0.9568329388329616,1
8	spot	48.173684210526304	103.5	46.288582105263146	40	0	200	25	2.0	0.9019295648861175,0.9702643371939994,0.9568329388329616,1
9	spot	-24.086842105263152	103.5	98.42267368421051	60	180	200	40	3.6	0.9019295648861175,0.9702643371939994,0.9568329388329616,1
