ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/2067454/title_panel.png	-25.0,28.656,12	0,0,1	0,1,0	-1,0,0	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/2067454/title_panel.png	-25.0,28.656,12	0,0,1	0,1,0	-1,0,0	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/2067454/word_cloud.png	0,38,501.0572368421052	1,0,0	0,1,0	0,0,1	0	5	0.2	4	Wooden_thin2	-1:-1	23
2	./Images/2067454/YDS-NewLogo.jpg	-48.75,38,253.68421052631578	0,0,1	0,1,0	-1,0,0	-185.94736842105263	0	0.2	3	Wooden_thin	-1:-1	3
3	./Images/2067454/caption/caption0.png	-48.75,38,253.68421052631578	0,0,1	0,1,0	-1,0,0	-163.94736842105263	-10	0.3	0.7	none(caption)	-1:-1	4
4	./Images/2067454/Occupy Wall Street Socialist 2011 Shankbone.JPG	-48.75,38,253.68421052631578	0,0,1	0,1,0	-1,0,0	-90.4736842105263	0	0.2	3	Wooden_thin	-1:-1	5
5	./Images/2067454/caption/caption1.png	-48.75,38,253.68421052631578	0,0,1	0,1,0	-1,0,0	-68.4736842105263	-10	0.3	0.7	none(caption)	-1:-1	6
6	./Images/2067454/Bernie Sanders (21581179719 571bb5a7ab c).jpg	-48.75,38,253.68421052631578	0,0,1	0,1,0	-1,0,0	5.0	0	0.2	3	Wooden_thin	-1:-1	7
7	./Images/2067454/caption/caption2.png	-48.75,38,253.68421052631578	0,0,1	0,1,0	-1,0,0	27.0	-10	0.3	0.7	none(caption)	-1:-1	8
8	./Images/2067454/Lee_Jin_Carter_at_volunteer_appreciation_event_(cropped).jpg	-48.75,38,253.68421052631578	0,0,1	0,1,0	-1,0,0	100.4736842105263	0	0.2	3	Wooden_thin	-1:-1	9
9	./Images/2067454/caption/caption3.png	-48.75,38,253.68421052631578	0,0,1	0,1,0	-1,0,0	122.4736842105263	-10	0.3	0.7	none(caption)	-1:-1	10
10	./Images/2067454/Alexandria_Ocasio-Cortez_July_2018_(cropped2).jpg	-48.75,38,253.68421052631578	0,0,1	0,1,0	-1,0,0	195.94736842105266	0	0.2	3	Wooden_thin	-1:-1	11
11	./Images/2067454/caption/caption4.png	-48.75,38,253.68421052631578	0,0,1	0,1,0	-1,0,0	217.94736842105266	-10	0.3	0.7	none(caption)	-1:-1	12
12	Images/2067454/table/fixed_党員.png	48.75,38,253.68421052631578	0,0,-1	0,1,0	1,0,0	126.84210526315789	0	0.2	3.04375	Wooden_thin	-1:-1	13
13	Images/2067454/table/fixed_学生団.png	48.75,38,253.68421052631578	0,0,-1	0,1,0	1,0,0	-126.84210526315786	0	0.2	2.8	Wooden_thin	-1:-1	14
