ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/552313/title_panel.png	-4.526315789473685,28.656,31.5	1,0,0	0,1,0	0,0,1	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/552313/title_panel.png	-4.526315789473685,28.656,31.5	1,0,0	0,1,0	0,0,1	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/552313/word_cloud.png	-92.16315789473684,38,99.41684210526314	0,0,1	0,1,0	-1,0,0	0	5	0.2	4	Wooden_thin2	-1:-1	23
2	./Images/552313/Vittorio Brambilla.jpg 	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-46.4421052631579	-10	0.2	3	Wooden_thin	-1:-1	3
3	./Images/552313/caption/caption0.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-24.4421052631579	-20	0.2	0.7	none(caption)	-1:-1	4
4	./Images/552313/Vittorio Brambilla - March Ford 761 (Foto Spu 1976-07-31).jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	5.0	-10	0.2	3	Wooden_thin	-1:-1	5
5	./Images/552313/caption/caption1.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	27.0	-20	0.2	0.7	none(caption)	-1:-1	6
6	./Images/552313/SurteesTS20BarryBoor.JPG	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	56.4421052631579	-10	0.2	3	Wooden_thin	-1:-1	7
7	./Images/552313/caption/caption2.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	78.4421052631579	-20	0.2	0.7	none(caption)	-1:-1	8
8	Images/552313/table/fixed_F1での年度別成績.png	92.16315789473684,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	0.0	-10	0.2	2.975	Wooden_thin	-1:-1	9
