ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/10265/title_panel.png	-12.73684210526315,28.656,31.5	1,0,0	0,1,0	0,0,1	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/10265/title_panel.png	-12.73684210526315,28.656,31.5	1,0,0	0,1,0	0,0,1	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/10265/word_cloud.png	-100.16842105263157,38,99.41684210526314	0,0,1	0,1,0	-1,0,0	0	5	0.2	4	Wooden_thin2	-1:-1	23
2	./Images/10265/Chiba-Minato Station west20111028.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-70.70526315789473	-10	0.2	1.0143540669856457	Wooden_thin	-1:-1	3
3	./Images/10265/caption/caption0.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-62.6334928229665	-20	0.2	0.5	none(caption)	-1:-1	4
4	./Images/10265/JR Keiyo-Line Chibaminato Station Gates.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-51.77894736842104	-10	0.2	1.0143540669856457	Wooden_thin	-1:-1	5
5	./Images/10265/caption/caption1.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-43.70717703349281	-20	0.2	0.5	none(caption)	-1:-1	6
6	./Images/10265/JR Keiyo-Line Chibaminato Station Platform.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-32.85263157894737	-10	0.2	1.0143540669856457	Wooden_thin	-1:-1	7
7	./Images/10265/caption/caption2.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-24.78086124401914	-20	0.2	0.5	none(caption)	-1:-1	8
8	./Images/10265/Chibatoshimonorail_Chibaminato_sta_001.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-13.926315789473676	-10	0.2	1.0143540669856457	Wooden_thin	-1:-1	9
9	./Images/10265/caption/caption3.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-5.854545454545448	-20	0.2	0.5	none(caption)	-1:-1	10
10	./Images/10265/Chiba-monorail-1-Chiba-minato-station-platform.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	5.0	-10	0.2	1.0143540669856457	Wooden_thin	-1:-1	11
11	./Images/10265/caption/caption4.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	13.071770334928228	-20	0.2	0.5	none(caption)	-1:-1	12
12	./Images/10265/View from Chiba Port-Tower East.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	23.926315789473676	-10	0.2	1.0143540669856457	Wooden_thin	-1:-1	13
13	./Images/10265/caption/caption5.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	31.998086124401908	-20	0.2	0.5	none(caption)	-1:-1	14
14	./Images/10265/Chibaportship.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	42.85263157894738	-10	0.2	1.0143540669856457	Wooden_thin	-1:-1	15
15	./Images/10265/caption/caption6.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	50.92440191387561	-20	0.2	0.5	none(caption)	-1:-1	16
16	./Images/10265/Okura Chiba Hotel.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	61.77894736842106	-10	0.2	1.0143540669856457	Wooden_thin	-1:-1	17
17	./Images/10265/caption/caption7.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	69.85071770334929	-20	0.2	0.5	none(caption)	-1:-1	18
18	./Images/10265/Chiba Prefectural Museum of Art 2010.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	80.70526315789473	-10	0.2	1.0143540669856457	Wooden_thin	-1:-1	19
19	./Images/10265/caption/caption8.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	88.77703349282297	-20	0.2	0.5	none(caption)	-1:-1	20
20	Images/10265/table/fixed_のりば.png	100.16842105263157,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	66.27789473684209	-10	0.2	2.1	Wooden_thin	-1:-1	21
21	Images/10265/table/fixed_バス路線.png	100.16842105263157,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	-1.4210854715202004e-14	-10	0.2	2.89375	Wooden_thin	-1:-1	22
22	Images/10265/table/fixed_利用状況.png	100.16842105263157,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	-66.27789473684213	-10	0.2	3.175	Wooden_thin	-1:-1	23
