id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/4326/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-195.0	0,11.09834,0	1.4	1	11
2	Images/4326/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-179.4	0,11.09834,0	1.4	1	12
3	Images/4326/sec1/sec1_02.jpg,Wooden_thin2	4	7.699999999999999	-163.8	0,11.09834,0	1.4	1	13
4	Images/4326/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-148.2	0,11.09834,0	1.4	1	14
5	Images/4326/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	-132.6	0,11.09834,0	1.4	1	15
6	Images/4326/sec2/sec2_03.jpg,Wooden_thin2	4	7.699999999999999	-117.0	0,11.09834,0	1.4	1	16
7	Images/4326/sec2/sec2_04.jpg,Wooden_thin2	4	7.699999999999999	-101.4	0,11.09834,0	1.4	1	17
8	Images/4326/sec2/sec2_05.jpg,Wooden_thin2	4	7.699999999999999	-85.8	0,11.09834,0	1.4	1	18
9	Images/4326/sec2/sec2_06.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	1	19
10	Images/4326/sec2/sec2_07.jpg,Wooden_thin2	4	7.699999999999999	-54.599999999999994	0,11.09834,0	1.4	1	20
11	Images/4326/sec2/sec2_08.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	1	21
12	Images/4326/sec2/sec2_09.jpg,Wooden_thin2	4	7.699999999999999	-23.400000000000006	0,11.09834,0	1.4	1	22
13	Images/4326/sec2/sec2_10.jpg,Wooden_thin2	4	7.699999999999999	-7.800000000000011	0,11.09834,0	1.4	1	23
14	Images/4326/sec2/sec2_11.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999983	0,11.09834,0	1.4	1	24
15	Images/4326/sec2/sec2_12.jpg,Wooden_thin2	4	7.699999999999999	23.400000000000006	0,11.09834,0	1.4	1	25
16	Images/4326/sec2/sec2_13.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	1	26
17	Images/4326/sec2/sec2_14.jpg,Wooden_thin2	4	7.699999999999999	54.599999999999994	0,11.09834,0	1.4	1	27
18	Images/4326/sec2/sec2_15.jpg,Wooden_thin2	4	7.699999999999999	70.19999999999999	0,11.09834,0	1.4	1	28
19	Images/4326/sec2/sec2_16.jpg,Wooden_thin2	4	7.699999999999999	85.80000000000001	0,11.09834,0	1.4	1	29
20	Images/4326/sec2/sec2_17.jpg,Wooden_thin2	4	7.699999999999999	101.39999999999998	0,11.09834,0	1.4	1	30
21	Images/4326/sec2/sec2_18.jpg,Wooden_thin2	4	7.699999999999999	117.0	0,11.09834,0	1.4	1	31
22	Images/4326/sec2/sec2_19.jpg,Wooden_thin2	4	7.699999999999999	132.59999999999997	0,11.09834,0	1.4	1	32
23	Images/4326/sec2/sec2_20.jpg,Wooden_thin2	4	7.699999999999999	148.2	0,11.09834,0	1.4	1	33
24	Images/4326/sec2/sec2_21.jpg,Wooden_thin2	4	7.699999999999999	163.8	0,11.09834,0	1.4	1	34
25	Images/4326/sec2/sec2_22.jpg,Wooden_thin2	4	7.699999999999999	179.39999999999998	0,11.09834,0	1.4	1	35
26	Images/4326/sec2/sec2_23.jpg,Wooden_thin2	4	7.699999999999999	195.0	0,11.09834,0	1.4	1	36
27	Images/4326/sec2/sec2_24.jpg,Wooden_thin2	4	7.699999999999999	-195.0	0,11.09834,0	1.4	2	37
28	Images/4326/sec2/sec2_25.jpg,Wooden_thin2	4	7.699999999999999	-179.4	0,11.09834,0	1.4	2	38
29	Images/4326/sec2/sec2_26.jpg,Wooden_thin2	4	7.699999999999999	-163.8	0,11.09834,0	1.4	2	39
30	Images/4326/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	-148.2	0,11.09834,0	1.4	2	40
31	Images/4326/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	-132.6	0,11.09834,0	1.4	2	41
32	Images/4326/sec3/sec3_03.jpg,Wooden_thin2	4	7.699999999999999	-117.0	0,11.09834,0	1.4	2	42
33	Images/4326/sec3/sec3_04.jpg,Wooden_thin2	4	7.699999999999999	-101.4	0,11.09834,0	1.4	2	43
34	Images/4326/sec3/sec3_05.jpg,Wooden_thin2	4	7.699999999999999	-85.8	0,11.09834,0	1.4	2	44
35	Images/4326/sec3/sec3_06.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	2	45
36	Images/4326/sec3/sec3_07.jpg,Wooden_thin2	4	7.699999999999999	-54.599999999999994	0,11.09834,0	1.4	2	46
37	Images/4326/sec3/sec3_08.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	2	47
38	Images/4326/sec3/sec3_09.jpg,Wooden_thin2	4	7.699999999999999	-23.400000000000006	0,11.09834,0	1.4	2	48
39	Images/4326/sec3/sec3_10.jpg,Wooden_thin2	4	7.699999999999999	-7.800000000000011	0,11.09834,0	1.4	2	49
40	Images/4326/sec3/sec3_11.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999983	0,11.09834,0	1.4	2	50
41	Images/4326/sec3/sec3_12.jpg,Wooden_thin2	4	7.699999999999999	23.400000000000006	0,11.09834,0	1.4	2	51
42	Images/4326/sec3/sec3_13.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	2	52
43	Images/4326/sec3/sec3_14.jpg,Wooden_thin2	4	7.699999999999999	54.599999999999994	0,11.09834,0	1.4	2	53
44	Images/4326/sec3/sec3_15.jpg,Wooden_thin2	4	7.699999999999999	70.19999999999999	0,11.09834,0	1.4	2	54
45	Images/4326/sec3/sec3_16.jpg,Wooden_thin2	4	7.699999999999999	85.80000000000001	0,11.09834,0	1.4	2	55
46	Images/4326/sec3/sec3_17.jpg,Wooden_thin2	4	7.699999999999999	101.39999999999998	0,11.09834,0	1.4	2	56
47	Images/4326/sec3/sec3_18.jpg,Wooden_thin2	4	7.699999999999999	117.0	0,11.09834,0	1.4	2	57
