ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/2681518/title_panel.png	-25.0,28.656,12	0,0,1	0,1,0	-1,0,0	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/2681518/title_panel.png	-25.0,28.656,12	0,0,1	0,1,0	-1,0,0	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/2681518/word_cloud.png	0,38,143.40671052631578	1,0,0	0,1,0	0,0,1	0	5	0.2	4	Wooden_thin2	-1:-1	23
2	./Images/2681518/Wisemans Ferry.jpg	-48.75,38,73.05263157894737	0,0,1	0,1,0	-1,0,0	-41.4421052631579	0	0.2	0.6641148325358852	Wooden_thin	-1:-1	3
3	./Images/2681518/caption/caption0.png	-48.75,38,73.05263157894737	0,0,1	0,1,0	-1,0,0	-35.12153110047847	-10	0.3	0.5	none(caption)	-1:-1	4
4	./Images/2681518/Baulkham Hills lga sydney.png	-48.75,38,73.05263157894737	0,0,1	0,1,0	-1,0,0	-18.221052631578942	0	0.2	0.6641148325358852	Wooden_thin	-1:-1	5
5	./Images/2681518/caption/caption1.png	-48.75,38,73.05263157894737	0,0,1	0,1,0	-1,0,0	-11.900478468899516	-10	0.3	0.5	none(caption)	-1:-1	6
6	./Images/2681518/BellaVistaNSWnorwest.jpg	-48.75,38,73.05263157894737	0,0,1	0,1,0	-1,0,0	5.000000000000007	0	0.2	0.6641148325358852	Wooden_thin	-1:-1	7
7	./Images/2681518/caption/caption2.png	-48.75,38,73.05263157894737	0,0,1	0,1,0	-1,0,0	11.320574162679433	-10	0.3	0.5	none(caption)	-1:-1	8
8	./Images/2681518/Box Wood Plantation.jpg	-48.75,38,73.05263157894737	0,0,1	0,1,0	-1,0,0	28.221052631578956	0	0.2	0.6641148325358852	Wooden_thin	-1:-1	9
9	./Images/2681518/caption/caption3.png	-48.75,38,73.05263157894737	0,0,1	0,1,0	-1,0,0	34.541626794258384	-10	0.3	0.5	none(caption)	-1:-1	10
10	./Images/2681518/(1) Public School Castle Hill.jpg	-48.75,38,73.05263157894737	0,0,1	0,1,0	-1,0,0	51.4421052631579	0	0.2	0.6641148325358852	Wooden_thin	-1:-1	11
11	./Images/2681518/caption/caption4.png	-48.75,38,73.05263157894737	0,0,1	0,1,0	-1,0,0	57.76267942583733	-10	0.3	0.5	none(caption)	-1:-1	12
12	./Images/2681518/Kellyville District Centre.JPG	48.75,38,73.05263157894737	0,0,-1	0,1,0	1,0,0	58.4421052631579	0	0.2	3	Wooden_thin	-1:-1	13
13	./Images/2681518/caption/caption5.png	48.75,38,73.05263157894737	0,0,-1	0,1,0	1,0,0	76.4421052631579	-10	0.3	0.5	none(caption)	-1:-1	14
14	./Images/2681518/Northmead shops 1.JPG	48.75,38,73.05263157894737	0,0,-1	0,1,0	1,0,0	29.221052631578942	0	0.2	3	Wooden_thin	-1:-1	15
15	./Images/2681518/caption/caption6.png	48.75,38,73.05263157894737	0,0,-1	0,1,0	1,0,0	47.22105263157894	-10	0.3	0.5	none(caption)	-1:-1	16
16	./Images/2681518/North Rocks School.JPG	48.75,38,73.05263157894737	0,0,-1	0,1,0	1,0,0	0.0	0	0.2	3	Wooden_thin	-1:-1	17
17	./Images/2681518/caption/caption7.png	48.75,38,73.05263157894737	0,0,-1	0,1,0	1,0,0	18.0	-10	0.3	0.5	none(caption)	-1:-1	18
18	./Images/2681518/(1) Main Street Shopping Centre.JPG	48.75,38,73.05263157894737	0,0,-1	0,1,0	1,0,0	-29.221052631578956	0	0.2	3	Wooden_thin	-1:-1	19
19	./Images/2681518/caption/caption8.png	48.75,38,73.05263157894737	0,0,-1	0,1,0	1,0,0	-11.221052631578956	-10	0.3	0.5	none(caption)	-1:-1	20
20	./Images/2681518/Sackville ferry gnangarra-22.jpg	48.75,38,73.05263157894737	0,0,-1	0,1,0	1,0,0	-58.44210526315791	0	0.2	3	Wooden_thin	-1:-1	21
21	./Images/2681518/caption/caption9.png	48.75,38,73.05263157894737	0,0,-1	0,1,0	1,0,0	-40.44210526315791	-10	0.3	0.5	none(caption)	-1:-1	22
