ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/10631/title_panel.png	-241.9473684210526,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/10631/word_cloud.png	-260.2736842105263,38,253.8568421052631	0,0,1	0,1,0	-1,0,0	177.69978947368415	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/10631/kasamatsu racecourse.jpg	-260.2736842105263,38,251.31827368421045	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
1	./Images/10631/caption/caption0.png	-260.2736842105263,38,251.31827368421045	0,0,1	0,1,0	-1,0,0	35	-2	1	0.8	Wooden_thin2	-1:-1	23
3	./Images/10631/Tsutomu-Setoguchi20100710.jpg	0,38,506.43157894736834	1,0,0	0,1,0	0,0,1	-191.21894736842106	-10	0.2	4.5	Wooden_thin	-1:-1	3
4	./Images/10631/caption/caption1.png	0,38,506.43157894736834	1,0,0	0,1,0	0,0,1	-169.21894736842106	-20	1.5	0.7	none(caption)	-1:-1	4
5	./Images/10631/Hiroshi-Kawachi20111001.jpg	0,38,506.43157894736834	1,0,0	0,1,0	0,0,1	-93.10947368421051	-10	0.2	4.5	Wooden_thin	-1:-1	5
6	./Images/10631/caption/caption2.png	0,38,506.43157894736834	1,0,0	0,1,0	0,0,1	-71.10947368421051	-20	1.5	0.7	none(caption)	-1:-1	6
7	./Images/10631/Yukio-Okabe2010.jpg	0,38,506.43157894736834	1,0,0	0,1,0	0,0,1	5.0	-10	0.2	4.5	Wooden_thin	-1:-1	7
8	./Images/10631/caption/caption3.png	0,38,506.43157894736834	1,0,0	0,1,0	0,0,1	27.0	-20	1.5	0.7	none(caption)	-1:-1	8
9	./Images/10631/Katsumi-Minai20110604.jpg	0,38,506.43157894736834	1,0,0	0,1,0	0,0,1	103.10947368421057	-10	0.2	4.5	Wooden_thin	-1:-1	9
10	./Images/10631/caption/caption4.png	0,38,506.43157894736834	1,0,0	0,1,0	0,0,1	125.10947368421057	-20	1.5	0.7	none(caption)	-1:-1	10
11	Images/10631/table/fixed_種牡馬を引退.png	260.2736842105263,38,256.4210526315789	0,0,-1	0,1,0	1,0,0	138.22505052631575	-10	0.2	5.670000000000001	Wooden_thin	-1:-1	11
12	Images/10631/table/fixed_競走成績.png	260.2736842105263,38,256.4210526315789	0,0,-1	0,1,0	1,0,0	-138.22505052631578	-10	0.2	10.26	Wooden_thin	-1:-1	12
