id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/2684971/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-101.4	0,11.09834,0	1.4	1	24
2	Images/2684971/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-85.80000000000001	0,11.09834,0	1.4	1	25
3	Images/2684971/sec1/sec1_02.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	1	26
4	Images/2684971/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-54.60000000000001	0,11.09834,0	1.4	1	27
5	Images/2684971/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	-39.00000000000001	0,11.09834,0	1.4	1	28
6	Images/2684971/sec2/sec2_03.jpg,Wooden_thin2	4	7.699999999999999	-23.400000000000006	0,11.09834,0	1.4	1	29
7	Images/2684971/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	-7.800000000000011	0,11.09834,0	1.4	1	30
8	Images/2684971/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	1	31
9	Images/2684971/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	23.39999999999999	0,11.09834,0	1.4	1	32
10	Images/2684971/sec4/sec4_02.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	1	33
11	Images/2684971/sec4/sec4_03.jpg,Wooden_thin2	4	7.699999999999999	54.599999999999994	0,11.09834,0	1.4	1	34
12	Images/2684971/sec4/sec4_04.jpg,Wooden_thin2	4	7.699999999999999	70.19999999999999	0,11.09834,0	1.4	1	35
13	Images/2684971/sec4/sec4_05.jpg,Wooden_thin2	4	7.699999999999999	85.79999999999998	0,11.09834,0	1.4	1	36
14	Images/2684971/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	101.4	0,11.09834,0	1.4	2	37
15	Images/2684971/sec5/sec5_02.jpg,Wooden_thin2	4	7.699999999999999	85.80000000000001	0,11.09834,0	1.4	2	38
16	Images/2684971/sec5/sec5_03.jpg,Wooden_thin2	4	7.699999999999999	70.2	0,11.09834,0	1.4	2	39
17	Images/2684971/sec5/sec5_04.jpg,Wooden_thin2	4	7.699999999999999	54.60000000000001	0,11.09834,0	1.4	2	40
18	Images/2684971/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	39.00000000000001	0,11.09834,0	1.4	2	41
19	Images/2684971/sec6/sec6_02.jpg,Wooden_thin2	4	7.699999999999999	23.400000000000006	0,11.09834,0	1.4	2	42
20	Images/2684971/sec6/sec6_03.jpg,Wooden_thin2	4	7.699999999999999	7.800000000000011	0,11.09834,0	1.4	2	43
21	Images/2684971/sec6/sec6_04.jpg,Wooden_thin2	4	7.699999999999999	-7.799999999999997	0,11.09834,0	1.4	2	44
22	Images/2684971/sec6/sec6_05.jpg,Wooden_thin2	4	7.699999999999999	-23.39999999999999	0,11.09834,0	1.4	2	45
23	Images/2684971/sec6/sec6_06.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	2	46
24	Images/2684971/sec6/sec6_07.jpg,Wooden_thin2	4	7.699999999999999	-54.599999999999994	0,11.09834,0	1.4	2	47
25	Images/2684971/sec6/sec6_08.jpg,Wooden_thin2	4	7.699999999999999	-70.19999999999999	0,11.09834,0	1.4	2	48
26	Images/2684971/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	-85.79999999999998	0,11.09834,0	1.4	2	49
27	Images/2684971/sec7/sec7_02.jpg,Wooden_thin2	4	7.699999999999999	-101.39999999999998	0,11.09834,0	1.4	2	50
28	Images/2684971/sec7/sec7_03.jpg,Wooden_thin2	4	7.699999999999999	-101.4	0,11.09834,0	1.4	3	51
29	Images/2684971/sec8/sec8_01.jpg,Wooden_thin2	4	7.699999999999999	-85.80000000000001	0,11.09834,0	1.4	3	52
30	Images/2684971/sec9/sec9_01.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	3	53
31	Images/2684971/sec10/sec10_01.jpg,Wooden_thin2	4	7.699999999999999	-54.60000000000001	0,11.09834,0	1.4	3	54
32	Images/2684971/sec10/sec10_02.jpg,Wooden_thin2	4	7.699999999999999	-39.00000000000001	0,11.09834,0	1.4	3	55
33	Images/2684971/sec10/sec10_03.jpg,Wooden_thin2	4	7.699999999999999	-23.400000000000006	0,11.09834,0	1.4	3	56
34	Images/2684971/sec10/sec10_04.jpg,Wooden_thin2	4	7.699999999999999	-7.800000000000011	0,11.09834,0	1.4	3	57
35	Images/2684971/sec10/sec10_05.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	3	58
36	Images/2684971/sec10/sec10_06.jpg,Wooden_thin2	4	7.699999999999999	23.39999999999999	0,11.09834,0	1.4	3	59
37	Images/2684971/sec10/sec10_07.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	3	60
38	Images/2684971/sec10/sec10_08.jpg,Wooden_thin2	4	7.699999999999999	54.599999999999994	0,11.09834,0	1.4	3	61
39	Images/2684971/sec11/sec11_01.jpg,Wooden_thin2	4	7.699999999999999	70.19999999999999	0,11.09834,0	1.4	3	62
40	Images/2684971/sec11/sec11_02.jpg,Wooden_thin2	4	7.699999999999999	85.79999999999998	0,11.09834,0	1.4	3	63
41	Images/2684971/sec11/sec11_03.jpg,Wooden_thin2	4	7.699999999999999	101.39999999999998	0,11.09834,0	1.4	3	64
