ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/4302550/title_panel.png	-69.52631578947368,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/4302550/word_cloud.png	-92.16315789473684,38,91.28842105263156	0,0,1	0,1,0	-1,0,0	63.90189473684209	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/4302550/Yamazato Cone Karst 202102.jpg	-92.16315789473684,38,90.37553684210525	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
1	./Images/4302550/caption/caption0.png	-92.16315789473684,38,90.37553684210525	0,0,1	0,1,0	-1,0,0	35	-2	1	0.8	Wooden_thin2	-1:-1	23
3	./Images/4302550/Ufudo Polje 202102.jpg	0,38,182.11578947368417	1,0,0	0,1,0	0,0,1	-52.87236842105263	-10	0.2	2.65991902834008	Wooden_thin	-1:-1	3
4	./Images/4302550/caption/caption1.png	0,38,182.11578947368417	1,0,0	0,1,0	0,0,1	-37.00597165991903	-20	1.5	0.7	none(caption)	-1:-1	4
5	./Images/4302550/Yunemui 202102.jpg	0,38,182.11578947368417	1,0,0	0,1,0	0,0,1	-14.290789473684214	-10	0.2	2.65991902834008	Wooden_thin	-1:-1	5
6	./Images/4302550/caption/caption2.png	0,38,182.11578947368417	1,0,0	0,1,0	0,0,1	1.5756072874493867	-20	1.5	0.7	none(caption)	-1:-1	6
7	./Images/4302550/Hebiramui 202102.jpg	0,38,182.11578947368417	1,0,0	0,1,0	0,0,1	24.2907894736842	-10	0.2	2.65991902834008	Wooden_thin	-1:-1	7
8	./Images/4302550/caption/caption3.png	0,38,182.11578947368417	1,0,0	0,1,0	0,0,1	40.1571862348178	-20	1.5	0.7	none(caption)	-1:-1	8
9	Images/4302550/table/fixed_カルスト地域の山.png	92.16315789473684,38,92.21052631578945	0,0,-1	0,1,0	1,0,0	0.0	-10	0.2	11.390625	Wooden_thin	-1:-1	9
