ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/4367001/title_panel.png	3.684210526315809,28.656,31.5	1,0,0	0,1,0	0,0,1	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/4367001/title_panel.png	3.684210526315809,28.656,31.5	1,0,0	0,1,0	0,0,1	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/4367001/word_cloud.png	-84.15789473684208,38,99.41684210526314	0,0,1	0,1,0	-1,0,0	0	5	0.2	4	Wooden_thin2	-1:-1	23
2	./Images/4367001/201712 Entrance to Lukou International Airport Station.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-41.105263157894726	-10	0.2	3	Wooden_thin	-1:-1	3
3	./Images/4367001/caption/caption0.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-19.105263157894726	-20	0.2	0.7	none(caption)	-1:-1	4
4	./Images/4367001/201712 Concourse of Lukou International Airport Station.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	5.0	-10	0.2	3	Wooden_thin	-1:-1	5
5	./Images/4367001/caption/caption1.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	27.0	-20	0.2	0.7	none(caption)	-1:-1	6
6	./Images/4367001/ 201712 Platform of Lukou International Airport Station.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	51.10526315789471	-10	0.2	3	Wooden_thin	-1:-1	7
7	./Images/4367001/caption/caption2.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	73.10526315789471	-20	0.2	0.7	none(caption)	-1:-1	8
8	Images/4367001/table/fixed_のりば.png	84.15789473684208,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	0.0	-10	0.2	2.1	Wooden_thin	-1:-1	9
