ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/2761707/title_panel.png	3.684210526315809,28.656,31.5	1,0,0	0,1,0	0,0,1	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/2761707/title_panel.png	3.684210526315809,28.656,31.5	1,0,0	0,1,0	0,0,1	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/2761707/word_cloud.png	-84.15789473684208,38,99.41684210526314	0,0,1	0,1,0	-1,0,0	0	5	0.2	4	Wooden_thin2	-1:-1	23
2	./Images/2761707/Ionopsis utricularioides - Flickr 005.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-41.105263157894726	-10	0.2	1.6736842105263157	Wooden_thin	-1:-1	3
3	./Images/2761707/caption/caption0.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-27.73684210526315	-20	0.2	0.7	none(caption)	-1:-1	4
4	./Images/2761707/Ionopsis_paniculata_(=utricularioides)_-_Flora_Brasiliensis.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	5.0	-10	0.2	1.6736842105263157	Wooden_thin	-1:-1	5
5	./Images/2761707/caption/caption1.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	18.36842105263158	-20	0.2	0.7	none(caption)	-1:-1	6
6	./Images/2761707/Ionopsis utricularioides- plant.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	51.10526315789471	-10	0.2	1.6736842105263157	Wooden_thin	-1:-1	7
7	./Images/2761707/caption/caption2.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	64.47368421052629	-20	0.2	0.7	none(caption)	-1:-1	8
8	./Images/2761707/Ionopsis utricularioides - in citrus tree 2.jpg	84.15789473684208,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	66.27789473684209	-10	0.2	3	Wooden_thin	-1:-1	9
9	./Images/2761707/caption/caption3.png	84.15789473684208,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	86.27789473684209	-20	0.2	0.7	none(caption)	-1:-1	10
10	./Images/2761707/Ionopsis utricularioides - in citrus tree.jpg	84.15789473684208,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	-1.4210854715202004e-14	-10	0.2	3	Wooden_thin	-1:-1	11
11	./Images/2761707/caption/caption4.png	84.15789473684208,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	19.999999999999986	-20	0.2	0.7	none(caption)	-1:-1	12
12	./Images/2761707/Ionopsis utricularioides.jpg	84.15789473684208,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	-66.27789473684213	-10	0.2	3	Wooden_thin	-1:-1	13
13	./Images/2761707/caption/caption5.png	84.15789473684208,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	-46.27789473684213	-20	0.2	0.7	none(caption)	-1:-1	14
