ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/10674/title_panel.png	-200.89473684210526,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/10674/word_cloud.png	-220.24736842105264,38,164.44421052631577	0,0,1	0,1,0	-1,0,0	115.11094736842104	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/10674/Hagicity aerialshot.jpg	-220.24736842105264,38,162.79976842105262	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
1	./Images/10674/caption/caption0.png	-220.24736842105264,38,162.79976842105262	0,0,1	0,1,0	-1,0,0	35	-2	1	0.8	Wooden_thin2	-1:-1	23
3	./Images/10674/View of Hagi city.JPG	0,38,328.05789473684206	1,0,0	0,1,0	0,0,1	-159.1978947368421	-10	0.2	4.5	Wooden_thin	-1:-1	3
4	./Images/10674/caption/caption1.png	0,38,328.05789473684206	1,0,0	0,1,0	0,0,1	-137.1978947368421	-20	1.5	0.7	none(caption)	-1:-1	4
5	./Images/10674/Ooshima(hagi city).jpg	0,38,328.05789473684206	1,0,0	0,1,0	0,0,1	-77.09894736842107	-10	0.2	4.5	Wooden_thin	-1:-1	5
6	./Images/10674/caption/caption2.png	0,38,328.05789473684206	1,0,0	0,1,0	0,0,1	-55.098947368421065	-20	1.5	0.7	none(caption)	-1:-1	6
7	./Images/10674/Flag of Former Hagi Yamaguchi.png	0,38,328.05789473684206	1,0,0	0,1,0	0,0,1	4.999999999999972	-10	0.2	4.5	Wooden_thin	-1:-1	7
8	./Images/10674/caption/caption3.png	0,38,328.05789473684206	1,0,0	0,1,0	0,0,1	26.99999999999997	-20	1.5	0.7	none(caption)	-1:-1	8
9	./Images/10674/Former Hagi Yamaguchi chapter.gif	0,38,328.05789473684206	1,0,0	0,1,0	0,0,1	87.09894736842105	-10	0.2	4.5	Wooden_thin	-1:-1	9
10	./Images/10674/caption/caption4.png	0,38,328.05789473684206	1,0,0	0,1,0	0,0,1	109.09894736842105	-20	1.5	0.7	none(caption)	-1:-1	10
11	Images/10674/table/fixed_市政運営.png	220.24736842105264,38,166.1052631578947	0,0,-1	0,1,0	1,0,0	89.53987263157894	-10	0.2	6.631875	Wooden_thin	-1:-1	11
12	Images/10674/table/fixed_衆議院.png	220.24736842105264,38,166.1052631578947	0,0,-1	0,1,0	1,0,0	-89.53987263157896	-10	0.2	5.670000000000001	Wooden_thin	-1:-1	12
