ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/8133/title_panel.png	-135.21052631578948,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/8133/word_cloud.png	-156.20526315789473,38,148.1873684210526	0,0,1	0,1,0	-1,0,0	103.73115789473682	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/8133/Dacia 82 BC.png	-156.20526315789473,38,146.70549473684207	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
1	./Images/8133/caption/caption0.png	-156.20526315789473,38,146.70549473684207	0,0,1	0,1,0	-1,0,0	35	-2	1	0.8	Wooden_thin2	-1:-1	23
3	./Images/8133/Vlad_Tepes_002.jpg	0,38,295.62631578947367	1,0,0	0,1,0	0,0,1	-89.13684210526316	-10	0.2	4.5	Wooden_thin	-1:-1	3
4	./Images/8133/caption/caption1.png	0,38,295.62631578947367	1,0,0	0,1,0	0,0,1	-67.13684210526316	-20	1.5	0.7	none(caption)	-1:-1	4
5	./Images/8133/RomaniaBorderHistoryAnnimation 1859-2010.gif	0,38,295.62631578947367	1,0,0	0,1,0	0,0,1	5.0	-10	0.2	4.5	Wooden_thin	-1:-1	5
6	./Images/8133/caption/caption2.png	0,38,295.62631578947367	1,0,0	0,1,0	0,0,1	27.0	-20	1.5	0.7	none(caption)	-1:-1	6
7	Images/8133/table/fixed_主要都市.png	156.20526315789473,38,149.68421052631578	0,0,-1	0,1,0	1,0,0	107.58402947368418	-10	0.2	3.1500000000000004	Wooden_thin	-1:-1	7
8	Images/8133/table/fixed_地方行政区分.png	156.20526315789473,38,149.68421052631578	0,0,-1	0,1,0	1,0,0	0.0	-10	0.2	3.2062500000000003	Wooden_thin	-1:-1	8
9	Images/8133/table/fixed_祝祭日.png	156.20526315789473,38,149.68421052631578	0,0,-1	0,1,0	1,0,0	-107.58402947368421	-10	0.2	3.5250000000000004	Wooden_thin	-1:-1	9
