id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/413/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-202.8	0,11.09834,0	1.4	1	17
2	Images/413/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-187.20000000000002	0,11.09834,0	1.4	1	18
3	Images/413/sec1/sec1_02.jpg,Wooden_thin2	4	7.699999999999999	-171.60000000000002	0,11.09834,0	1.4	1	19
4	Images/413/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-156.0	0,11.09834,0	1.4	1	20
5	Images/413/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	-140.4	0,11.09834,0	1.4	1	21
6	Images/413/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	-124.80000000000001	0,11.09834,0	1.4	1	22
7	Images/413/sec3/sec3_03.jpg,Wooden_thin2	4	7.699999999999999	-109.20000000000002	0,11.09834,0	1.4	1	23
8	Images/413/sec3/sec3_04.jpg,Wooden_thin2	4	7.699999999999999	-93.60000000000001	0,11.09834,0	1.4	1	24
9	Images/413/sec3/sec3_05.jpg,Wooden_thin2	4	7.699999999999999	-78.00000000000001	0,11.09834,0	1.4	1	25
10	Images/413/sec3/sec3_06.jpg,Wooden_thin2	4	7.699999999999999	-62.400000000000006	0,11.09834,0	1.4	1	26
11	Images/413/sec3/sec3_07.jpg,Wooden_thin2	4	7.699999999999999	-46.80000000000001	0,11.09834,0	1.4	1	27
12	Images/413/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	-31.200000000000017	0,11.09834,0	1.4	1	28
13	Images/413/sec4/sec4_02.jpg,Wooden_thin2	4	7.699999999999999	-15.600000000000023	0,11.09834,0	1.4	1	29
14	Images/413/sec4/sec4_03.jpg,Wooden_thin2	4	7.699999999999999	-2.842170943040401e-14	0,11.09834,0	1.4	1	30
15	Images/413/sec4/sec4_04.jpg,Wooden_thin2	4	7.699999999999999	15.599999999999994	0,11.09834,0	1.4	1	31
16	Images/413/sec4/sec4_05.jpg,Wooden_thin2	4	7.699999999999999	31.19999999999999	0,11.09834,0	1.4	1	32
17	Images/413/sec4/sec4_06.jpg,Wooden_thin2	4	7.699999999999999	46.79999999999998	0,11.09834,0	1.4	1	33
18	Images/413/sec4/sec4_07.jpg,Wooden_thin2	4	7.699999999999999	62.39999999999998	0,11.09834,0	1.4	1	34
19	Images/413/sec4/sec4_08.jpg,Wooden_thin2	4	7.699999999999999	78.0	0,11.09834,0	1.4	1	35
20	Images/413/sec4/sec4_09.jpg,Wooden_thin2	4	7.699999999999999	93.59999999999997	0,11.09834,0	1.4	1	36
21	Images/413/sec4/sec4_10.jpg,Wooden_thin2	4	7.699999999999999	109.19999999999999	0,11.09834,0	1.4	1	37
22	Images/413/sec4/sec4_11.jpg,Wooden_thin2	4	7.699999999999999	124.79999999999995	0,11.09834,0	1.4	1	38
23	Images/413/sec4/sec4_12.jpg,Wooden_thin2	4	7.699999999999999	140.39999999999998	0,11.09834,0	1.4	1	39
24	Images/413/sec4/sec4_13.jpg,Wooden_thin2	4	7.699999999999999	156.0	0,11.09834,0	1.4	1	40
25	Images/413/sec4/sec4_14.jpg,Wooden_thin2	4	7.699999999999999	171.59999999999997	0,11.09834,0	1.4	1	41
26	Images/413/sec4/sec4_15.jpg,Wooden_thin2	4	7.699999999999999	187.2	0,11.09834,0	1.4	1	42
27	Images/413/sec4/sec4_16.jpg,Wooden_thin2	4	7.699999999999999	202.79999999999995	0,11.09834,0	1.4	1	43
28	Images/413/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	-202.8	0,11.09834,0	1.4	2	44
29	Images/413/sec5/sec5_02.jpg,Wooden_thin2	4	7.699999999999999	-187.20000000000002	0,11.09834,0	1.4	2	45
30	Images/413/sec5/sec5_03.jpg,Wooden_thin2	4	7.699999999999999	-171.60000000000002	0,11.09834,0	1.4	2	46
31	Images/413/sec5/sec5_04.jpg,Wooden_thin2	4	7.699999999999999	-156.0	0,11.09834,0	1.4	2	47
32	Images/413/sec5/sec5_05.jpg,Wooden_thin2	4	7.699999999999999	-140.4	0,11.09834,0	1.4	2	48
33	Images/413/sec5/sec5_06.jpg,Wooden_thin2	4	7.699999999999999	-124.80000000000001	0,11.09834,0	1.4	2	49
34	Images/413/sec5/sec5_07.jpg,Wooden_thin2	4	7.699999999999999	-109.20000000000002	0,11.09834,0	1.4	2	50
35	Images/413/sec5/sec5_08.jpg,Wooden_thin2	4	7.699999999999999	-93.60000000000001	0,11.09834,0	1.4	2	51
36	Images/413/sec5/sec5_09.jpg,Wooden_thin2	4	7.699999999999999	-78.00000000000001	0,11.09834,0	1.4	2	52
37	Images/413/sec5/sec5_10.jpg,Wooden_thin2	4	7.699999999999999	-62.400000000000006	0,11.09834,0	1.4	2	53
38	Images/413/sec5/sec5_11.jpg,Wooden_thin2	4	7.699999999999999	-46.80000000000001	0,11.09834,0	1.4	2	54
39	Images/413/sec5/sec5_12.jpg,Wooden_thin2	4	7.699999999999999	-31.200000000000017	0,11.09834,0	1.4	2	55
40	Images/413/sec5/sec5_13.jpg,Wooden_thin2	4	7.699999999999999	-15.600000000000023	0,11.09834,0	1.4	2	56
41	Images/413/sec5/sec5_14.jpg,Wooden_thin2	4	7.699999999999999	-2.842170943040401e-14	0,11.09834,0	1.4	2	57
42	Images/413/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	15.599999999999994	0,11.09834,0	1.4	2	58
43	Images/413/sec6/sec6_02.jpg,Wooden_thin2	4	7.699999999999999	31.19999999999999	0,11.09834,0	1.4	2	59
44	Images/413/sec6/sec6_03.jpg,Wooden_thin2	4	7.699999999999999	46.79999999999998	0,11.09834,0	1.4	2	60
45	Images/413/sec6/sec6_04.jpg,Wooden_thin2	4	7.699999999999999	62.39999999999998	0,11.09834,0	1.4	2	61
46	Images/413/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	78.0	0,11.09834,0	1.4	2	62
47	Images/413/sec7/sec7_02.jpg,Wooden_thin2	4	7.699999999999999	93.59999999999997	0,11.09834,0	1.4	2	63
48	Images/413/sec8/sec8_01.jpg,Wooden_thin2	4	7.699999999999999	109.19999999999999	0,11.09834,0	1.4	2	64
49	Images/413/sec8/sec8_02.jpg,Wooden_thin2	4	7.699999999999999	124.79999999999995	0,11.09834,0	1.4	2	65
50	Images/413/sec8/sec8_03.jpg,Wooden_thin2	4	7.699999999999999	140.39999999999998	0,11.09834,0	1.4	2	66
51	Images/413/sec8/sec8_04.jpg,Wooden_thin2	4	7.699999999999999	156.0	0,11.09834,0	1.4	2	67
52	Images/413/sec8/sec8_05.jpg,Wooden_thin2	4	7.699999999999999	171.59999999999997	0,11.09834,0	1.4	2	68
53	Images/413/sec8/sec8_06.jpg,Wooden_thin2	4	7.699999999999999	187.2	0,11.09834,0	1.4	2	69
