id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/536/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-85.8	0,11.09834,0	1.4	1	5
2	Images/536/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	1	6
3	Images/536/sec1/sec1_02.jpg,Wooden_thin2	4	7.699999999999999	-54.599999999999994	0,11.09834,0	1.4	1	7
4	Images/536/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	1	8
5	Images/536/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	-23.4	0,11.09834,0	1.4	1	9
6	Images/536/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	-7.799999999999997	0,11.09834,0	1.4	1	10
7	Images/536/sec3/sec3_03.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	1	11
8	Images/536/sec3/sec3_04.jpg,Wooden_thin2	4	7.699999999999999	23.400000000000006	0,11.09834,0	1.4	1	12
9	Images/536/sec3/sec3_05.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	1	13
10	Images/536/sec3/sec3_06.jpg,Wooden_thin2	4	7.699999999999999	54.60000000000001	0,11.09834,0	1.4	1	14
11	Images/536/sec3/sec3_07.jpg,Wooden_thin2	4	7.699999999999999	70.2	0,11.09834,0	1.4	1	15
12	Images/536/sec3/sec3_08.jpg,Wooden_thin2	4	7.699999999999999	85.8	0,11.09834,0	1.4	1	16
13	Images/536/sec3/sec3_09.jpg,Wooden_thin2	4	7.699999999999999	-85.8	0,11.09834,0	1.4	2	17
14	Images/536/sec3/sec3_10.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	2	18
15	Images/536/sec3/sec3_11.jpg,Wooden_thin2	4	7.699999999999999	-54.599999999999994	0,11.09834,0	1.4	2	19
16	Images/536/sec3/sec3_12.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	2	20
17	Images/536/sec3/sec3_13.jpg,Wooden_thin2	4	7.699999999999999	-23.4	0,11.09834,0	1.4	2	21
18	Images/536/sec3/sec3_14.jpg,Wooden_thin2	4	7.699999999999999	-7.799999999999997	0,11.09834,0	1.4	2	22
19	Images/536/sec3/sec3_15.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	2	23
20	Images/536/sec3/sec3_16.jpg,Wooden_thin2	4	7.699999999999999	23.400000000000006	0,11.09834,0	1.4	2	24
21	Images/536/sec3/sec3_17.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	2	25
22	Images/536/sec3/sec3_18.jpg,Wooden_thin2	4	7.699999999999999	54.60000000000001	0,11.09834,0	1.4	2	26
23	Images/536/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	70.2	0,11.09834,0	1.4	2	27
24	Images/536/sec4/sec4_02.jpg,Wooden_thin2	4	7.699999999999999	85.8	0,11.09834,0	1.4	2	28
25	Images/536/sec4/sec4_03.jpg,Wooden_thin2	4	7.699999999999999	-85.8	0,11.09834,0	1.4	3	29
26	Images/536/sec4/sec4_04.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	3	30
27	Images/536/sec4/sec4_05.jpg,Wooden_thin2	4	7.699999999999999	-54.599999999999994	0,11.09834,0	1.4	3	31
28	Images/536/sec4/sec4_06.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	3	32
29	Images/536/sec4/sec4_07.jpg,Wooden_thin2	4	7.699999999999999	-23.4	0,11.09834,0	1.4	3	33
30	Images/536/sec4/sec4_08.jpg,Wooden_thin2	4	7.699999999999999	-7.799999999999997	0,11.09834,0	1.4	3	34
31	Images/536/sec4/sec4_09.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	3	35
32	Images/536/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	23.400000000000006	0,11.09834,0	1.4	3	36
33	Images/536/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	3	37
34	Images/536/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	54.60000000000001	0,11.09834,0	1.4	3	38
